collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,128,5,3,8-Jan-46,Conclusion,CM (46) 3,"C Attlee , E Bevin , S Cripps , Jowitt , Addison , G Hall , Stansgate , A Bevan , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , E Shinwell , T Williams.",1. National Health Service; 2. British Honduras - Dispute with Guatemala; 3. U.N.R.R.A. - Statement by General Morgan
CAB,128,5,4,10-Jan-46,Conclusion,CM (46) 4,"C Attlee , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , E Shinwell , A Greenwood , S Cripps , Jowitt , Addison , G Hall , Stansgate , A Bevan , T Williams , A Barnes , P Noel-Baker , Winster , F Marshall.",1. London Airport (Heathrow); 2. International Trusteeship - Territories held under United Kingdom Mandate; 3. Malaya - Future Constitution; 4. London Gas Supplies
CAB,128,5,5,15-Jan-46,Conclusion,CM (46) 5,"C Attlee , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , G Isaacs , A Bevan , A Greenwood , S Cripps , Jowitt , Addison , G Hall , Stansgate , E Wilkinson , T Williams , A Barnes , P Noel-Baker , E Williams , J Hynd , O Sargent.","1. Man-power - Releases from the Forces - Releases from Munitions Industries; 2. Foreign Affairs - Greece - Poland - Dutch East Indies; 3. United Nations Organisation - First General Assembly - Government Hospitality - Trade Union Representation; 4. World Wheat Supplies; 5. Publicity Services in South-Eastern Europe; 6. House of Lords - Creation of Life Peers, Admission of Women and Representation of Government Departments"
CAB,128,5,6,17-Jan-46,Conclusion,CM (46) 6,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , G Isaacs , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , E Wilkinson , T Williams , J Griffiths , W Whiteley.",1. Parliament - Business in the House of Commons: Civil Aviation. Atomic Energy. Control of Investment Bill and National Insurance Bill. -  Business in the House of Lords: Bank of England Bill; 2. National Insurance Scheme - Limitation of Unemployment Benefit - Variation of Rates of Contribution
CAB,128,5,7,22-Jan-46,Conclusion,CM (46) 7,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , A Bevan , T Williams , A Barnes , A Cadogan , A Tedder , P Noel-Baker , Alanbrooke , R McGrigor.",1. India - Constitutional Position; 2. United Nations Organisation - First General Assembly - Greece and Indonesia; 3. United States request for Bases in the Pacific; 4. Poland - Polish Armed Forces under British Command; 5. Egypt - Revision of Anglo-Egyptian Treaty of 1936; 6. Housing Accommodation - Release of Requisitioned Premises
CAB,128,5,8,24-Jan-46,Conclusion,CM (46) 8,"C Attlee , H Morrison , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Wilkinson , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , T Williams , L Silkin , W Whiteley.",1. Parliament - Business in the House of Commons - Business in the House of Lords; 2. Coal - Opencast Working in Wentworth Woodhouse Park; 3. Conscientious Objectors
CAB,128,5,9,28-Jan-46,Conclusion,CM (46) 9,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Wilkinson , T Williams , I Thomas , F Marshall.",1. Balkan States - Roumania - Bulgaria; 2. United Nations Organisation - First General Assembly; 3. Disposal of Surplus Runwayed Airfields; 4. Publication of Statistics; 5. Administration of Wales and Monmouthshire; 6. National Day of Remembrance; 7. Demobilisation - Demonstrations at R.A.F. Stations abroad; 8. World Wheat Supplies
CAB,128,5,10,31-Jan-46,Conclusion,CM (46) 10,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , G Hall , Stansgate , G Isaacs , E Wilkinson , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , J Westwood , E Shinwell , A Bevan , T Williams , J Wilmot , B Smith , Listowel , J Hynd , A Barnes , J Griffiths , P Noel-Baker , W Whiteley.","1. Parliament - Business in the House of Commons; 2. Broadcasting - Amount of Wireless Licence Fee; 3. Meeting of Dominion Prime Ministers; 4. World Supplies of Cereals - World Wheat Situation: Supplies for the United Kingdom: Repayment of supplies ""lent"" to Germany. Extraction Rate. Food Economy Campaign. Increased Cereals Acreage. India. Rice: Siam. Burma. Co-ordination of Departmental Action; 5. Shipping - Food Imports into the United Kingdom; 6. Agricultural Wages"
CAB,128,5,11,4-Feb-46,Conclusion,CM (46) 11,"C Attlee , H Morrison , A Greenwood , S Cripps , J Chuter Ede , Pethick-Lawrence , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , Jowitt , Addison , G Hall , Stansgate , G Isaacs , E Wilkinson , T Williams , A Barnes , J Hynd , Winster , O Sargent.",1. Greece; 2. Syria and the Lebanon; 3. Egypt - Commercial and Political Treaties; 4. Spain; 5. Parliament - Debate on Foreign Affairs; 6. Germany - Level of Industrial Production; 7. Austria - Revision of Allied Control Agreement; 8. Civil Aviation - Bermuda Conference
CAB,128,5,12,6-Feb-46,Conclusion,CM (46) 12,"C Attlee , H Morrison , A Greenwood , S Cripps , J Chuter Ede , Pethick-Lawrence , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , Jowitt , Addison , G Hall , Stansgate , G Isaacs , E Wilkinson , T Williams , A Cadogan.",1. Greece
CAB,128,5,13,7-Feb-46,Conclusion,CM (46) 13,"C Attlee , H Morrison , A Greenwood , S Cripps , J Chuter Ede , Pethick-Lawrence , J Lawson , J Westwood , E Shinwell , E Bevin , H Dalton , Jowitt , Addison , G Hall , Stansgate , G Isaacs , E Wilkinson , T Williams , J Wilmot , B Smith , Winster , A Barnes , G Tomlinson , W Whiteley , W Edwards.",1. Parliament - Business in the House of Commons; 2. Food - Dried Eggs; 3. Man-Power and Economic Survey for 1946 - Reduction in Man-power engaged on the Production of Supplies and Equipment for the Forces - Publicity Campaign - Control of Investment - Increased Efficiency - Labour Controls - Employment of Prisoners of War; 4. Civil Service - Conditions of Employment; 5. Timber Supplies; 6. Shipping Prospects for 1946 - Repairs - Service Requirements - Import and Export Programmes; 7. Civil Aviation - Bermuda Conference; 8. Greece; 9. Agricultural Wages
CAB,128,5,14,11-Feb-46,Conclusion,CM (46) 14,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , G Hall , Stansgate , G Isaacs , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , J Westwood , E Shinwell , T Williams , J Wilmot , B Smith , A Barnes , Winster , O Sargent.",1. Dutch East Indies - Discussions in Security Council; 2. South-East Asia - Appointment of Special Commissioner; 3. India - Constitutional Position; 4. Import Programmes for 1946; 5. Food - Dried Eggs; 6. Civil Aviation - Bermuda Conference
CAB,128,5,15,14-Feb-46,Conclusion,CM (46) 15,"C Attlee , H Morrison , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , J Westwood , E Shinwell , A Bevan , A Greenwood , S Cripps , Jowitt , Addison , G Hall , Stansgate , G Isaacs , E Wilkinson , T Williams , J Wilmot , G Tomlinson , J Hynd , A Barnes , Listowel , W Whiteley.","1. Parliament - Business in the House of Commons; 2. House of Lords - Creation of Life Peers, Admission of Women and Representation of Government Departments; 3. Government Hospitality; 4. Select Committee on National Expenditure - Publication of Secret Reports; 5. Disposal of the German Fleet; 6. German Prisoners of War; 7. Man-Power - Employment of Foreign Labour; 8. Victory Celebrations; 9. Commemorative Postage Stamp; 10. Clothes Rationing; 11. United Nations Organisation - Admission of Eire"
CAB,128,5,16,18-Feb-46,Conclusion,CM (46) 16,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , G Hall , Stansgate , E Shinwell , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , G Isaacs , E Wilkinson , T Williams , J Wilmot , O Sargent , Alanbrooke , Listowel , Cunningham , A Tedder.",1. Supplies of Rice from Siam; 2. South-East Asia - Appointment of Special Commissioner; 3. Poland - Polish Armed Forces under British Command; 4. Syria and the Lebanon; 5. United Nations Organisation - Procedure on Security Council; 6. Defence Policy in 1946; 7. India - Constitutional Position; 8. Government Publicity Service - Central Office of Information
CAB,128,5,17,21-Feb-46,Conclusion,CM (46) 17,"C Attlee , H Morrison , S Cripps , Jowitt , Addison , G Hall , Stansgate , E Shinwell , E Bevin , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , G Isaacs , A Bevan , T Williams , A Barnes , Listowel , W Whiteley , G Tomlinson , H Shawcross , W Hall.",1. Parliament - Business in the House of Commons; 2. Palestine; 3. Jamaica - Industrial Disturbances; 4. Government Publicity Service - Ministerial Responsibility for the B.B.C. - Future of the British Council - Position of Service Departments in relation to the Central Organisation for Government Publicity - Supply of Books on the British Commonwealth; 5. Political Broadcasting; 6. Divorce - Service Divorce Cases; 7. Shipping - Future Use of the Queen Elizabeth; 8. Germany - Proposal to bring German children to the United Kingdom; 9. International Labour Organisation - Amendment of Constitution; 10. India - Mutiny in Royal Indian Navy
CAB,128,5,18,25-Feb-46,Conclusion,CM (46) 18,"C Attlee , H Morrison , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Wilkinson , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , T Williams , A Barnes , W Whiteley , A Creech-Jones , P Noel-Baker , H McNeil , W Hall , O Sargent.","1. Egypt - Disturbances; 2. Spain; 3. India - Mutiny in Royal Indian Navy; 4. Disturbances at Military Detention Camp, Aldershot; 5. Future of Trans-Jordan; 6. Shipping - Recommendations by the United Maritime Executive Board; 7. Shipbuilding - Outline of Shipbuilding Programme and Appointment of Shipbuilding Advisory Committee; 8. Shipping - Future Use of the Queen Elizabeth; 9. Parliament - Select Committee on Elections; 10. Parliamentary Procedure - Second Report of the Select Committee: Parliamentary Questions. Letters from Members of Parliament"
CAB,128,5,19,28-Feb-46,Conclusion,CM (46) 19,"C Attlee , H Morrison , H Dalton , Jowitt , Addison , G Hall , Stansgate , G Isaacs , E Wilkinson , A Greenwood , A Alexander , J Chuter Ede , Pethick-Lawrence , J Lawson , J Westwood , E Shinwell , A Bevan , T Williams , A Barnes , P Noel Baker , H McNeil , B Smith , W Whiteley , A Creech Jones.",1. Parliament - Business in the House of Commons; 2. Family Allowances Scheme - Benefits in Kind for School Children; 3. Post-War Fire Service; 4. Financial Discussions with Canada; 5. Shipping - Future Use of the Queen Elizabeth; 6. Future of Trans-Jordan; 7. Malaya - Future Constitution; 8. World Supplies of Cereals - Proposed Mission to North America
CAB,128,5,20,4-Mar-46,Conclusion,CM (46) 20,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Wilkinson , T Williams , A Barnes , E Summerskill , P Noel-Baker , O Sargent.","1. Spain; 2. Persia; 3. Syria and the Lebanon; 4. World Supplies of Cereals - Proposed Political Discussions with United States and Canadian Governments; 5. Service Pay and Allowances - Post-war Pay &amp;c., for Commissioned Officers; 6. Japan - Policy towards Japanese Industry; 7. Shipbuilding - Shipbuilding Advisory Committee; 8. Spain - Employment of Roman Catholics by the British Council"
CAB,128,5,21,5-Mar-46,Conclusion,CM (46) 21,"C Attlee , H Morrison , A Greenwood , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Bevin , S Cripps , Jowitt , Addison , J Lawson , J Westwood , A Bevan , T Williams , P Noel-Baker , W Hall , E Summerskill.",1. World Supplies of Cereals
CAB,128,5,22,8-Mar-46,Conclusion,CM (46) 22,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Wilkinson , T Williams , A Barnes , W Whiteley , J Hynd , E Summerskill.",1. World Supplies of Cereals - Supplies to Germany; 2. Parliament - Business in the House of Commons; 3. India - Draft Directive to Cabinet Mission; 4. Japan - Policy towards Japanese Industry; 5. Japan - Procedure for the Division of Reparations between the Allies; 6. Emergency Powers; 7. National Health Service
CAB,128,5,23,11-Mar-46,Conclusion,CM (46) 23,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Wilkinson , T Williams , J Wilmot , A Creech-Jones , W Whiteley , H Marquand , O Sargent.",1. Germany; 2. Greece; 3. Japan: Reparations - Removal of Equipment from Manchuria; 4. Persia; 5. Egypt; 6. Speech by Mr Churchill in the United States; 7. Parliament - Select Committee on Parliamentary Procedure; 8. North Borneo; 9. Transfer of Ships to the French Navy; 10. Bulk Purchase of Cotton; 11. Admission of Women to the Foreign Service; 12. Tourist Traffic from the United States
CAB,128,5,24,14-Mar-46,Conclusion,CM (46) 24,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , G Isaacs , E Wilkinson , T Williams , A Creech-Jones , W Whiteley.",1. Parliament - Business in the House of Commons; 2. Policy towards Ethiopia - Future of the Somali Territories; 3. Persian Gulf - Headquarters of the Political Resident; 4. Royal Arms in Wales; 5. Strikes in Motor Industry; 6. Wages Policy; 7. Vigilantes Action League - Albert Hall Meeting
CAB,128,5,25,18-Mar-46,Conclusion,CM (46) 25,"C Attlee , H Morrison , A Greenwood , S Cripps , Jowitt , Addison , J Lawson , G Isaacs , E Wilkinson , E Bevin , H Dalton , A Alexander , J Chuter Ede , Pethick-Lawrence , Stansgate , E Shinwell , A Bevan , T Williams , J Wilmot , J Hynd , A Creech Jones , A Barnes , W Whiteley , I Thomas , O Sargent.",1. Government Publicity Service - Speeches by Persons other than Members of the Government; 2. Parliament - Debate on World Food Situation; 3. Persia; 4. Egypt - Treaty Revision; 5. Syria and Lebanon; 6. Denmark - Russian Evacuation of Bornholm; 7. Greece; 8. Ethiopia - Surrender of Dejazmach Gugsa; 9. Civil Aviation - Construction of new buildings and runway at Filton Airfield for the Brabazon I Aircraft; 10. Civil Aviation - Civil Aviation Bill; 11. Germany - Future level of industrial production; 12. Future of Trans-Jordan - Treaty with the Emir Abdullah; 13. India - Departure of Cabinet Mission
CAB,128,5,26,21-Mar-46,Conclusion,CM (46) 26,"C Attlee , H Morrison , A Greenwood , Jowitt , Addison , Stansgate , E Shinwell , A Bevan , E Bevin , H Dalton , J Chuter Ede , J Lawson , J Westwood , E Wilkinson , T Williams , J Griffiths , W Whiteley.","1. National Insurance - Payment of Unemployment Benefit to Ex-Servicemen and Industrial Workers from Eire; 2. Parliament - Business in the House of Commons; 3. The Nelson Pension; 4. Civil Aviation - London Airport, Heathrow"
CAB,128,5,27,25-Mar-46,Conclusion,CM (46) 27,"C Attlee , H Morrison , A Greenwood , Jowitt , G Hall , Stansgate , G Isaacs , E Wilkinson , E Bevin , H Dalton , J Chuter Ede , J Lawson , J Westwood , E Shinwell , A Bevan , T Williams , B Smith , O Sargent.",1. Persia; 2. Greece; 3. United States request for Bases; 4. World Food Supplies - Visit of Minister of Food to United States; 5. United Nations Organisation - Procedure of Security Council; 6. Victory Celebrations - Hotel Charges
CAB,128,5,28,28-Mar-46,Conclusion,CM (46) 28,"C Attlee , H Morrison , A Greenwood , Jowitt , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , E Bevin , H Dalton , J Chuter Ede , G Hall , Stansgate , G Isaacs , E Wilkinson , T Williams , G Tomlinson , W Whiteley , J Dugdale.",1. Parliament - Business in the House of Commons; 2. India - Proceedings of Cabinet Mission; 3. Sarawak; 4. Building - Brick Production
CAB,128,5,29,1-Apr-46,Conclusion,CM (46) 29,"C Attlee , H Morrison , A Greenwood , Jowitt , G Hall , Stansgate , E Shinwell , A Bevan , E Bevin , H Dalton , J Chuter Ede , J Lawson , G Isaacs , E Wilkinson , T Williams , A Barnes , Listowel , W Whiteley , B Smith , J Hynd , A Henderson , O Sargent.",1. Greece; 2. Dutch East Indies; 3. Egypt; 4. South-East Asia - Supply of Cereals; 5. British Armies of Occupation in ex-Enemy Countries; 6. Sarawak; 7. Parliament - Expenses of Members; 8. World Food Supplies - Draft White Paper; 9. Broadcasting - Reorganisation of the B.B.C. Home Services; 10. Government Publicity Service - Future of the Social Survey
CAB,128,5,30,4-Apr-46,Conclusion,CM (46) 30,"C Attlee , H Morrison , A Greenwood , Jowitt , Addison , J Lawson , J Westwood , E Wilkinson , E Bevin , H Dalton , J Chuter Ede , G Hall , Stansgate , E Shinwell , A Bevan , T Williams , J Wilmot , G Tomlinson , W Whiteley.",1. Parliament - Business in the House of Commons - Easter Recess - Hours of Sitting; 2. Leakage of Information; 3. Future of the Iron and Steel Industry; 4. Victory Celebrations - Order of March; 5. Paris Peace Conference - Proposed Publication of Records by United States Government; 6. Food - Proposed Reduction in Cheese Ration
CAB,128,5,31,8-Apr-46,Conclusion,CM (46) 31,"C Attlee , H Morrison , A Greenwood , Jowitt , G Hall , Stansgate , G Isaacs , E Wilkinson , E Bevin , H Dalton , Addison , J Lawson , J Westwood , E Shinwell , A Bevan , T Williams , G Tomlinson , O Sargent.",1. The Budget; 2. Parliament - Atomic Energy Bill; 3. British Fascist Movement; 4. Prosperity Campaign
