collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,23,1,64,13-Feb-17,Conclusion,WC 64 ,D Lloyd George . Curzon . A Henderson . A Bonar Law . Hardinge . Derby . W Robertson . N MacReady . A Geddes . N Chamberlain . J Hodge . Rhondda . J Jellicoe . C Addison . G Cave . W Long . A Chamberlain . A Stanley . R Prothero.,1. Submarines; 2. Publication of Shipping Losses; 3. Parliamentary Statements on the German Declaration of Blockade - The Destruction of Enemy Submarines: The Question of Publication; 4. Guns for Merchant Ships: The Question of Publication; 5. Comparison of Losses of Merchant Vessels in January and February 1917; 6. The French Railways: Breakdown in the French Northern Railway System; 7. The German: Reserves in Personnel; 8. Man-power: Enlistment of Munition Workers; 9. Delay in Medical Examination; 10. Estimated Number made available; 11. Instructions to Tribunals; 12. Proposed Review of Exemptions; 13. Service Members
CAB,23,1,65,14-Feb-17,Conclusion,WC 65 ,D Lloyd George . Curzon . A Henderson . A Bonar Law . A Balfour . Hardinge . Derby . W Robertson . A Stanley . R Prothero . E Strutt . A Hall . J Jellicoe . C Addison . G Cave . R Redmayne . M Delevingne . Rhondda . J Hodge . R Rew . H Duke.,1. The Arab Revolt; 2. Submarines; 3. The French Railways; 4. Japan and Shantung; 5. The Dardanelles Commission; 6. Government Control of Coalfields; 7. Railway Trucks; 8. Recruiting of Miners; 9. The Controller of Coal-mines; 10. The Regulation of Domestic Coal Consumption; 11. Restriction of Liquor Traffic; 12. The Church of England and National Service; 13. Ford Factory in Ireland
CAB,23,1,66,14-Feb-17,Conclusion,WC 66 ,D Lloyd George . Curzon . A Henderson . R Prothero . R Rew . E Strutt . Selborne . S Lee . A Hall . Adams.,"1. Agriculture: Guaranteed Prices for Wheat, Oats, and Potatoes; 2. Weekly Summaries of External Political Affairs"
CAB,23,1,67,15-Feb-17,Conclusion,WC 67 ,D Lloyd George . Curzon . A Henderson . A Bonar Law . A Balfour . Hardinge . Derby . W Robertson . L Kiggell . W Long . H Lambert . A Chamberlain . R Cecil . J Jellicoe . Hipwood.,1. Bulgaria; 2. Greece; 3. Field-Marshal Sir Douglas Haig's Interview; 4. Lord Balfour of Burleigh's Report on Commercial and Industrial Policy; 5. Air Raids; 6. The French Railways; 7. Man-Power; 8. The Publication of Irish Courts-Martial; 9. Staffs of the New Government Departments; 10. Reconstruction; 11. The Dardanelles Commission; 12. Prohibition on the Purchase of Neutral Tonnage; 13. Proposed Control of Parliamentary Questions; 14. New Delhi; 15. Consultation with the Dominions and India
CAB,23,1,68,16-Feb-17,Conclusion,WC 68 ,D Lloyd George . Curzon . A Bonar Law . A Balfour . Hardinge . Derby . W Robertson . J Jellicoe.,1. Agriculture; 2. Field-Marshal Sir Douglas Haig's Alleged Interview; 3. The Celtic; 4. Submarines; 5. Greece
CAB,23,1,69,16-Feb-17,Conclusion,WC 69 ,D Lloyd George . Curzon . A Bonar Law . A Balfour . Hardinge . J Jellicoe . G Macdonogh.,1. Submarines; 2. Shipping on Great Lakes; 3. Indo-Russian Railway Communication; 4. Greece
CAB,23,1,70,16-Feb-17,Conclusion,WC 70 ,D Lloyd George . Curzon . A Bonar Law . A Balfour . Derby . F Macready . U Wintour . W Long . H Lambert . C Addison . A Chamberlain . L Kershaw . R Munro . R Rew . W Beveridge . A Stanley . A Mond . J Maclay . H Smith.,1. Restriction of Imports; 2. Paper; 3. Timber; 4. Raw Fruit; 5. Luxuries; 6. Brewing Materials. Foods and Feeding Stuffs; 7. Mineral Oils; 8. Painters' Colours and Pigments; 9. Cinematograph Films; 10. Fixing Prices; 11. Publication; 12. Imports in Enemy Ships now in Neutral Ports; 13. Proclamation
CAB,23,1,71,17-Feb-17,Conclusion,WC 71 ,D Lloyd George . Curzon . A Bonar Law . A Henderson . A Balfour . J Jellicoe . R Prothero . E Strutt . A Hall . J Turner . R Rew . C Bathurst . Selborne . A Lee . R Munro . H Duke . R Campbell . Adams.,"1. Agriculture: Guaranteed Prices for Wheat, Oats, and Potatoes - Minimum Wage; 2. Prices for Commandeered Produce; 3. Pheasants; 4. Prices of Potatoes; 5. Irish Agriculture: Guaranteed Prices and Wage Boards"
CAB,23,1,72,17-Feb-17,Conclusion,WC 72 ,D Lloyd George . A Bonar Law . R Prothero . C Bathurst . R Rew . R Munro . E Strutt . A Lee . Adams.,1. Price of Potatoes
CAB,23,1,73,19-Feb-17,Conclusion,WC 73 ,D Lloyd George . Curzon . A Bonar Law . A Balfour . Hardinge . Derby . F Maurice . E Carson . J Jellicoe . H Duke . A Stanley . W Marwood . A Illingworth . J Maclay . H Walker.,"1. The Western Front - Champagne; 2. The Ancre; 3. Enemy Reinforcements; 4. Casualties; 5 Mesopotamia; 6. Submarines; 7. Loss of a Transport; 8. Damage to Destroyers; 9. Convoys; 10. Field-Marshal Sir Douglas Haig's Alleged Interview; 11. Ireland; 12. Mr. L. Ginnell, M.P., Mr. P. Plunkett, M.P., and Father O'Flannigan; 13. Sale of Waggons for Export; 14. Use of Empty Private Waggons on Return Journeys; 15. Shortage of Lighterage; 16. Shortage of Labour on:- Canals, Locomotive Repair, Cortage, The Loading and Unloading of Waggons; 17. Unloading of Waggons; 18. Storage in the open; 19. Transit Sheds and Dock Sites"
CAB,23,1,74,19-Feb-17,Conclusion,WC 74 ,D Lloyd George . Curzon . A Stanley . J Maclay . E Smith.,1. Coal for Italy and France; 2. Restriction of Imports: Timber
CAB,23,1,75,20-Feb-17,Conclusion,WC 75 ,D Lloyd George . Curzon . A Bonar Law . A Balfour . Hardinge . R Cecil . H Montgomery . H Fisher . H Duke . J Jellicoe . Derby . W Robertson . G Macdonogh . N Lytton . J Buchan.,1. Destroyers in Collision; 2. The Damaged Transport Berrima; 3. Publication of Shipping Losses; 4. Raids in Sinai Peninsula; 5. The Russian Conference: The Return Journey; 6. Munitions for Russia; 7. The French Railways; 8. Field-Marshal Sir Douglas Haig's Alleged Interview; 9. The Dardanelles Commission; 10. Educational Development and Reform; 11. Irish Local Elections; 12. The British Blockade; 13. Propaganda: Department of Information
CAB,23,1,76,21-Feb-17,Conclusion,WC 76 ,D Lloyd George . Curzon . A Henderson . A Bonar Law . A Balfour . Hardinge . R Prothero . C Bathurst . A Lee . Marlborough . J Jellicoe . F Maurice . R Munro . H Duke . R Rew . A Hall . E Strutt.,"1. The Balkans; 2. Shortage of Coal in France: Visit of French Representatives; 3. Submarines; 4. Destroyer in Collision; 5. Loss of a Transport; 6. The French Railways: Conference; 7. Agriculture: Yield for 1917; 8. Minimum Wage and Wage Boards; 9. Guaranteed Price of Potatoes; 10. Guaranteed Prices of Wheat, Oats, and Potatoes; 11. Man-Power: Enlistment of Munition Workers; 12. Increase of Speed of Merchant Ships"
CAB,23,1,77,21-Feb-17,Conclusion,WC 77 ,D Lloyd George . Curzon . A Henderson . A Bonar Law . A Balfour . M de Bunsen . A Mond . C Addison . N Chamberlain . U Wintour . W Long . A Stanley . J Maclay . G Cave . R Rew . H Smith.,"1. Restriction of Imports; 2. Timber from France; 3. Labour Supply for procuring British Timber; 4. Spirits; 5. Restriction of Liquor Traffic; 6. Distilling - Acetone - Reduction of Maize imported; 7. Orders in Council, Proclamations, &amp;c; 8. Raw Materials of Munitions; 9. Paper; 10. Manufactures; 11. Glass Bottles; 12. Fruits and Vegetables; 13. Grain for Horses; 14. The Effect of the Restrictions on the Dominions, Colonies, Allies, and Neutrals; 15. Control of Licences; 16. National Service Campaign"
CAB,23,1,78,22-Feb-17,Conclusion,WC 78 ,D Lloyd George . Curzon . A Bonar Law . A Henderson . A Balfour . Hardinge . W Robertson . J Jellicoe . A Stanley . G Cave . A Thring . R Prothero . H Babington Smith . E Strutt . A Hall.,1. The Forthcoming Anglo-French Conference; 2. Submarines; 3. Interviews with Press Representatives; 4. Restriction of Imports: Licences; 5. Onions; 6. Agriculture - Raising of Rents; 7. Credit for Farmers; 8. Enemy Princes; 9. Man-Power: Fourth Report of Director
CAB,23,1,79,24-Feb-17,Conclusion,WC 79 ,D Lloyd George . Curzon . A Bonar Law . A Balfour.,1. The Anglo-French Conference
CAB,23,1,80,26-Feb-17,Conclusion,WC 80 ,A Bonar Law . Curzon . A Balfour . Hardinge . A Stanley . L Halsey . J Jellicoe . W Long . C Addison . G Macdonogh . R Rew.,"1. The Western Front: The Ancre; 2. Mesopotamia; 3. Greece; 4. Volo and Larissa; 5. Submarines; 6. Raid on the East Coast; 7. Publication of Shipping Losses; 8. Russian Reservation to the Resolutions of the Paris Economic Conference; 9. Restriction of Imports: The Prohibition of the Import of Luxuries from France; 10. The Order of the British Empire; 11. Petroleum Products; 12. Restriction of Imports: Vegetables and Fruit for the Fleet; 13. The Effect of the Restriction on the Dominions, Colonies, Allies and Neutrals"
CAB,23,1,81,27-Feb-17,Conclusion,WC 81 ,A Bonar Law . Curzon . A Henderson . A Balfour . Hardinge . R Cecil . G Macdonogh . U Wintour . W Long . H Lambert . J Jellicoe . L Halsey . A Stanley . J Maclay . H Smith . R Rew.,1. The Western Front: The Ancre; 2. Mesopotamia; 3. Submarines; 4. Publication of Shipping Losses; 5. Restriction of Imports: Vegetables and Fruit for the Fleet; 6. Colonial Fruit; 7. Imports on Government Account
CAB,23,1,82,28-Feb-17,Conclusion,WC 82 ,D Lloyd George . A Henderson . A Bonar Law . A Balfour . Hardinge . R Cecil . A Stanley . Derby . W Robertson . J Jellicoe . J Maclay.,"1. General Alexeieff; 2. Portugal; 3. Western Front: Capture of Gommecourt; 4. Mesopotamia; 5. Instructions to General Maude; 6. Transports Ashore; 7. Transports to France; 8. Submarines; 9. Mr. Edison's Inventions; 10. Restriction of Imports: The French Attitude; 11. Tariff Treaty with Japan; 12. Anglo-French Conference, 26th and 27th February, 1917: Responsibility of the British and French Commanders-in-Chief; 13. Liaison Arrangements on the Western Front; 14. Salonica: The Role of the Allied Armies; 15. Publication of Irish Courts-Martial; 16. Man-Power: Issue of Order requiring Employers to keep Registers; 17. The Dardanelles Commission; 18. Detention, &amp;c., of Neutral Shipping in the United Kingdom"
CAB,23,2,1,1-Mar-17,Conclusion,WC 83 ,D Lloyd George . A Henderson . A Bonar Law . A Balfour . Hardinge . R Cecil . Derby . W Robertson . J Cowans . H Babington Smith . J Jellicoe . L Halsey . C Addison . A Stanley . W Guy Granet . Palmer.,"1. Mesopotamia; 2. Aerial Activity in the Adriatic; 3. The Transports Ashore; 4. The Loss of the ""Laconia""; 5. The Italian Front: Defensive; 6. The Italian Front: Offensive; 7. The Report of the Dardanelles Commission; 8. Detention of Neutral Shipping in the United Kingdom; 9. Salonica: Port Facilities; 10. Grain for Horses; 11. Restriction of Imports; 12. Coal for France"
CAB,23,2,2,1-Mar-17,Conclusion,WC 84 ,D Lloyd George . A Henderson . A Bonar Law . C Addison . Derby . A Geddes . A Chamberlain . R Prothero . D Shackelton . E Hiley . E Carson . F Tudor Tudor . R Munro . J Maclay . Rhondda . H Monro . I Gibbon . L Macassey . E Sandford Fawcett.,1. Man-Power: Revised Instructions to Tribunals; 2. Amendment of Military Service Acts; 3. Holidays for Munition Workers; 4. Transport Workers' Battalions
CAB,23,2,3,2-Mar-17,Conclusion,WC 85 ,D Lloyd George . A Bonar Law . R Borden . W Massey . E Morris . J Ward . G Perley . A Balfour . Hardinge . Derby . W Robertson . A Chamberlain . C Addison . J Maclay . P Kerr . E Carson . J Jellicoe . W Long . H Lambert.,"1. Injuries to a Hospital Ship; 2. Loss of Steamship ""Drina.""; 3. Loss of the Destroyer ""Pheasant.""; 4. Overdue Vessel; 5. Air Raid at Salonica; 6. Mesopotamia; 7. Blockade: The Pope's Overtures; 8. The Shipping Situation in 1918; 9. Merchant Shipbuilding; 10. The British Columbia Model; 11. The Report of the Dardanelles Commission; 12. Timber - Newfoundland Scheme; 13. Canadian Assistance; 14. Mr. Alfred de Rothschild's Offer; 15. Imperial War Cabinet Meetings"
CAB,23,2,4,2-Mar-17,Conclusion,WC 86 ,D Lloyd George . A Bonar Law . E Carson.,1. Ireland
CAB,23,2,5,5-Mar-17,Conclusion,WC 87 ,A Bonar Law . Curzon . Milner . A Henderson . A Balfour . Hardinge . Derby . F Maurice . G Smith . D Henderson . J Baird . C Burney . G Paine . C Addison . G Cave . A Mond . N Chamberlain . F Ponsonby . H Fountain.,"1. Western Front; 2. Mesopotamia; 3. The Arab Revolt; 4. Portugal and German East Africa; 5. Prussic Acid Shells (Cyanide of Potassium); 6. German Prisoners of War Employed in the Western Zone of Operations; 7. Mercantile Losses: British, Allied, and Neutral; 8. The Air Services of the British Expeditionary Force; 9. Home Production of Ores and Raw Material other than Iron Ore; 10. Home Production of Iron Ore - Foreign Labour; 11. Steel; 12. Scrap Metal; 13. Purchase of War Material in Brazil; 14. The Order of the British Empire; 15. Proposed National War Museum; 16. Motor Cars for Cabinet Ministers"
CAB,23,2,6,6-Mar-17,Conclusion,WC 88 ,D Lloyd George . Curzon . Milner . A Bonar Law . R Borden . G Perley . W Massey . J Ward . E Morris . A Balfour . Hardinge . H Lambert . Derby . W Robertson . H Wilson . E Carson . J Jellicoe . A Chamberlain . W Long . C Addison . W Layton.,1. German raider; 2. The Conference in Russia
CAB,23,2,7,6-Mar-17,Conclusion,WC 89 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . A Balfour . Derby . E Carson . W Robertson.,1. The Western Front
CAB,23,2,8,7-Mar-17,Conclusion,WC 90 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . A Balfour . W Long . E Carson . H Duke.,1. Ireland
CAB,23,2,9,8-Mar-17,Conclusion,WC 91 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . A Balfour . Hardinge . Derby . W Robertson . J Jellicoe.,"1. Mesopotamia; 2. Ireland; 3. French Ports; 4. Roumanian Railways; 5. The Western Front; 6. Submarines; 7. Mr. Edison's Inventions; 8. Convoy; 9. The Loss of the ""Laconia.""; 10. Spain; 11. Operations on the Western Front"
CAB,23,2,10,9-Mar-17,Conclusion,WC 92 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . A Balfour . Hardinge . Derby . W Robertson . A Chamberlain . Islington . E Carson.,1. Procedure of the War Cabinet; 2. Mesopotamia; 3. Telegrams on Military Operations; 4. Prussic Acid Shells (Cyanide of Potassium); 5. A New Airship; 6. Proposed Anglo-French Conference; 7. The Calais Agreement; 8. The Commander-in-Chief of the British Expeditionary Force; 9. Indian Cotton Duties
CAB,23,2,11,10-Mar-17,Conclusion,WC 93 ,A Bonar Law . Curzon . Milner . A Henderson . A Balfour . F Maurice.,1. Mesopotamia; 2. Operations on the Western Front
CAB,23,2,12,12-Mar-17,Conclusion,WC 94 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . G Perley . A Balfour . Hardinge . Derby . W Robertson . E Carson . J Jellicoe . A Hirtzel . M Sykes.,"1. Anglo-French Conference; 2. Mesopotamia; 3. The Western Front; 4. Uniform for Labour Battalions; 5. Loss of a Transport. The Ramming of an Italian Submarine; 6. Losses by Submarines; 7. Loss of the Belgian Relief Ship ""Storstad""; 8. Bagdad: Proclamation; 9. The Calais Conference; 10. The Interim Report of the Dardanelles Commission; 11. The First Report of the Mesopotamia Commission. The Second Report of the Dardanelles Commission"
CAB,23,2,13,13-Mar-17,Conclusion,WC 95 ,D Lloyd George . Curzon . Milner . A Henderson . A Balfour . Derby.,1. Delegation of Certain Questions before the War Cabinet - The Naval Shipbuilding Programme: Torpedo-boat destroyers - Women Volunteers for the Land: Minimum Age - Transport of Additional Portuguese Troops to France - South Persia: The Position of Sir Percy Sykes - General Exchange of Interned British and German Civilians - Employment of Prisoners of War - Payment by Results - Programme for the Imperial War Cabinets; 2. Supply of Heavy Guns to Roumania; 3. A New Airship; 4. Transport Workers' Battalions
CAB,23,2,14,14-Mar-17,Conclusion,WC 96 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . A Balfour . Derby . D Haig . W Robertson.,"1. Anglo-French Conference. March 12 and 13, 1917: Signature of Protocol; 2. The Western Front - Operations in 1917. Effect of German Withdrawal on Allied Plans; 3. Russia: Censorship of information from; 4. Women Volunteers for the Land: Minimum Age; 5. Baghdad: Proclamation; 6. Transport Workers' Battalion"
CAB,23,2,15,15-Mar-17,Conclusion,WC 97 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . A Balfour . Hardinge . Derby . W Robertson . R Prothero . T Middleton . E Strutt . A Hall . R Munro . J Dodds . A Stanley . W Adams . E Carson . J Jellicoe . H Duke . R Campbell . Devonport . Marlborough . A Lee . C Bathurst . R Rew . J Dennis . J Harling . G Leith.,"1. Mesopotamia: Possible Reduction of Shipping for; 2. Italy; 3. Invasion; 4. Roumania; 5. Canada; 6. Western Front - Reinforcements for the British; 7. German Reinforcements; 8. The German Withdrawal; 9. Salonica; 10. Russia; 11. China: Seizure of German Shipping; 12. Submarines; 13. Torpedoing of Transport ""Orsova""; 14. Mercantile Losses in February and March compared; 15. Publication of Shipping Losses; 16. Dardanelles Commission; 17. Food - Meat; 18. Increased Cultivation; 19. Potatoes; 20. Potatoes for Scotland; 21. Further Discussion on Food Supplies; 22. Ireland; 23. Proposed National War Museum"
CAB,23,2,16,16-Mar-17,Conclusion,WC 98 ,D Lloyd George . Curzon . Milner . A Henderson . A Bonar Law . A Balfour . Derby . W Robertson . J Hodge . C Rey . J Jellicoe . W Long . H Lambert . N Chamberlain . E Hiley.,"1. Russia - Recognition of new Government; 2. Telegram to Labour Leaders; 3. Anglo-Russian Operations against Turkey: Mesopotamia; 4. Western Front: The German Withdrawal; 5. Mining of Destroyer ""Foyle.""; 6. Loss of ""Q. 27.""; 7. Torpedoing of ""Motagua.""; 8. Salvage from ""Laurentic.""; 9. Italy; 10. South Persia: The Position of Sir Percy Sykes; 11. Mesopotamia; 12. Imperial War Cabinet Meetings; 13. National Service"
