collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,24,5,3,6-Feb-18,Memorandum,G 203,Synopsis of our Obligations to our Allies and Others.,Foreign Office,,
CAB,24,5,4,3-Apr-18,Memorandum,G 204,Amendment of the Military Service Acts.,George Cave,,
CAB,24,5,5,15-Apr-18,Memorandum,G 205,Report of the Committee on the Proposed New Pensions Warrant.,G N Barnes,,
CAB,24,5,6,26-Apr-18,Memorandum,G 206,The Position of the Northern Neutral Countries. Holland.,J C Smuts,,
CAB,24,5,7,7-May-18,Memorandum,G 207,Soldier's and Sailor's Pay Committee. Fifth and Supplementary Report.,Edward Carson,,
CAB,24,5,8,Apr-18,Memorandum,G 208,Conference on the Report of Second Chamber. Letter from Viscount Bryce to the Prime Minister.,Bryce,,
CAB,24,5,9,4-Jun-18,Memorandum,G 209,The Establishment of a Committee of Economic Defence and Development. First Report of the Committee.,G N Barnes,,
CAB,24,5,10,5-Jun-18,Memorandum,G 210,Northern Neutrals Committee. Holland - Despatch of Convoy to Dutch East Indies.,J C Smuts,,
CAB,24,5,11,6-Jun-18,Memorandum,G 211,Memorandum on the Political Position in the Dominions. Prepared for the confidential information of Home Ministers in connection with the forthcoming meetings of the Imperial War Cabinet.,Milner,,
CAB,24,5,12,17-Jun-18,Memorandum,G 212,The Irish Question and Federalism.,Austen Chamberlain,,
CAB,24,5,13,21-Jun-18,Memorandum,G 213,Government Establishments and the Whitley Report.,A Bonar Law,,
CAB,24,5,14,26-Jun-18,Memorandum,G 214,Government Establishments and the Whitley Report. Memorandum by the Secretary of State for War.,Milner,,
CAB,24,5,15,1-Jul-18,Memorandum,G 215,Reafforestation.,Curzon and G N Barnes,,
CAB,24,5,16,8-Jul-18,Memorandum,G 216,Reafforestation.,C Addison,,
CAB,24,5,17,17-Jul-18,Memorandum,G 217,Soldiers' and Sailors' Pay Committee. Sixth and Supplementary Report.,G N Barnes,,
CAB,24,5,18,25-Jul-18,Memorandum,G 218,Some Further Remarks on the German Colonies.,Curzon,,
CAB,24,5,19,14-Jul-18,Memorandum,G 219,An Agreement between the British and German Governments concerning Combatant Prisoners of War and Civilians.,Secretary,,
CAB,24,5,20,8-Aug-18,Memorandum,G 220,"Output of Tanks. Minutes of a Conference held at 10, Downing Street, S.W., on Thursday, August 8, 1918, at 10.30am.",Secretary,,
CAB,24,5,21,4-Sep-18,Memorandum,G 221,Apprenticeship Interrupted by War Service.,George H Roberts,,
CAB,24,5,22,26-Sep-18,Memorandum,G 222,The Shop Steward Movement.,Ministry of Labour,,
CAB,24,5,23,4-Oct-18,Memorandum,G 223,Inter-Departmental Committee on the Application of the Whitley Report to Government Establishments. Interim Report No. 1 on the Application to Industrial Persons Directly Employed by the Government.,Secretary,,
CAB,24,5,24,7-Oct-18,Memorandum,G 224,The Position of the Northern Neutral Countries. Holland.,J C Smuts,,
CAB,24,5,25,31-Oct-18,Memorandum,G 225,Committee on the Provision of Land for Settlement and other Purposes. Interim Report.,George Cave,,
CAB,24,5,26,14-Nov-18,Memorandum,G 226,Report of Committee Appointed to Consider all the Problems Involved in Granting Decorations for Operations during the War and the Question of the Issue of a Decoration in Connection with the Operations in Gallipoli.,J Seely,,
CAB,24,5,27,5-Dec-18,Memorandum,G 227,The Censorship of Mails and Cables as a means of controlling Trade in time of War and in time of Peace.,General Staff,,
CAB,24,5,28,19-Dec-18,Memorandum,G 228,Demobilisation. Land Drainage Works.,R E Prothero,,
CAB,24,5,29,20-Dec-18,Memorandum,G 229,Report on the Liquidation of the Ministry of Information.,John Buchan,,
CAB,24,5,30,27-Dec-18,Memorandum,G 230,Report on the Termination of the Activities of the British War Mission.,Campbell Stuart,,
CAB,24,5,31,13-Nov-18,Memorandum,G 231,Soldiers' and Sailors' Pay Committee. Seventh and Supplementary Report.,G N Barnes,,
CAB,24,5,32,25-Jan-19,Memorandum,G 232,"Inter-Departmental Committee appointed to consider the extra emoluments of the Navy, Army, and Air Force.",L Worthington-Evans,,
CAB,24,5,33,5-Feb-19,Memorandum,G 233,Committee of Home Affairs. Continuance of Emergency Legislation after the Termination of the War. Report to the Committee of Home Affairs of the War Cabinet by the Continuance of Emergency Legislation Committee.,Cave,,
CAB,24,5,34,29-Jan-19,Memorandum,G 234,A Ministry of Research.,H A L Fisher,,
CAB,24,5,35,Feb-19,Memorandum,G 235,Housing.,President of the Local Government Board,,
CAB,24,5,36,14-Feb-19,Memorandum,G 236,Propaganda in Foreign Countries.,H A L Fisher,,
CAB,24,5,37,14-Mar-19,Memorandum,G 237,"Unemployment and the State of Trade. An Enquiry into the question of rehabilitating Trade and providing Employment, undertaken by the Minister of Reconstruction and National Service at the request of the Prime Minister.",Auckland Geddes,,
CAB,24,5,38,22-Apr-19,Memorandum,G 237A,Unemployment and the State of Trade.,Auckland Geddes,,
CAB,24,5,39,7-Mar-19,Memorandum,G 238,Application of the Whitley Report to the Administrative and Legal Departments of the Civil Service.,Secretary,,
CAB,24,5,40,31-Mar-19,Memorandum,G 239,"Land Values Duties and the Valuation under Part I of the Finance (1909-10) Act, 1910.",Austen Chamberlain,,
CAB,24,5,41,Apr-19,Memorandum,G 240,Committee on a Physical Research Institution for the Navy.,Secretary,,
CAB,24,5,42,17-Apr-19,Memorandum,G 241,Scheme for the Rehabilitation of European Credit and for Financing Relief and Reconstruction.,Austen Chamberlain,,
CAB,24,5,43,12-May-19,Memorandum,G 242,Committee of Home Affairs. Continuance of Emergency Legislation after the Termination of the War. Second Report to the Committee of Home Affairs of the War Cabinet by the Continuance of Emergency Legislation Committee.,George Cave,,
CAB,24,5,44,8-May-19,Memorandum,G 243,Report on the Consular Service.,Curzon,,
CAB,24,5,45,23-May-19,Memorandum,G 244,Research Committee. Report on Meteorological Services.,Secretary,,
CAB,24,5,46,28-May-19,Memorandum,G 245,Liquor Restrictions Committee. Memorandum to the War Cabinet on the Sale of Intoxicants Bill.,H A L Fisher,,
CAB,24,5,47,May-19,Memorandum,G 246,Liquor Restrictions Committee. Report to the War Cabinet.,H A L Fisher,,
CAB,24,5,48,2-Jun-19,Memorandum,G 247,Report on the Application of the Whitley Report to the Administrative Branches of the Civil Service.,R S Horne,,
CAB,24,5,49,5-Jun-19,Memorandum,G 248,The Empire Resources Development Committee.,Austen Chamberlain,,
CAB,24,5,50,17-Jun-19,Memorandum,G 249,Army Officers' Pay. Interim Report.,Secretary of State for War,,
CAB,24,5,51,6-Jun-19,Memorandum,G 250,Interim Report of the Committee of Inquiry into the Scheme of Out-of-Work Donation.,Aberconway,,
CAB,24,5,52,14-Feb-19,Memorandum,G 251,Report of the Committee Appointed by the Prime Minister to Consider the Cases of Persons in Government Offices not of British or Allied Parentage.,John E Bankes,,
CAB,24,5,53,7-Jul-19,Memorandum,G 252,"Committee on Naval, Military, and Air Force Pay. Interim Report on the Pay, Allowances, Retired Pay and Half Pay of Officers.",Secretary,,
CAB,24,5,54,11-Jul-19,Memorandum,G 252A,"Committee on Naval, Military, and Air Force Pay. Pay, Allowances, Retired Pay and Half-Pay of Officers.",Treasury,,
CAB,24,5,55,10-Jul-19,Memorandum,G 253,Report of Committee to Examine the Question of Government Machinery for Dealing with Trade and Commerce.,George Cave,,
CAB,24,5,56,12-Jul-19,Memorandum,G 254,"Committee on Naval, Military, and Air Force Pay. Second Interim Report. Pay and Pensions of other Ranks—Army and Royal Air Force.",Secretary,,
CAB,24,5,57,28-Mar-19,Memorandum,G 255,Report of the Women's Employment Committee.,Ministry of Reconstruction,,
CAB,24,5,58,14-Jul-19,Memorandum,G 256,Application of the Whitley Report to the Administrative and Legal Departments of the Civil Service.,Treasury,,
CAB,24,5,59,26-Jul-19,Memorandum,G 257,Memorandum by the Treasury on the Financial Position and Future Prospects of this Country.,Austen Chamberlain,,
CAB,24,5,60,28-Jul-19,Memorandum,G 258,Nationalisation of the Coal Industry,Secretary,,
CAB,24,5,61,14-Aug-19,Memorandum,G 259,"Committee on Naval, Military, and Air Force Pay. Third Interim Report. Pay, Allowances, Half-Pay and Retired Pay of Officers of the Army, and the Pay of Medical Officers of the Royal Air Force.",Secretary,,
CAB,24,5,62,4-Dec-19,Memorandum,G 259A,"Committee on Naval, Military and Air Force Pay.",Secretary,,
CAB,24,5,63,Aug-19,Memorandum,G 260,"Committee on Naval, Military and Air Force Pay. Fourth Report. Service Pensions in the Army (Other Ranks).",Secretary,,
CAB,24,5,64,20-Aug-19,Memorandum,G 261,Mesopotamia. Administrative Record during British Occupation.,"Political Department, India Office",,
CAB,24,5,65,25-Aug-19,Memorandum,G 262,Spitsbergen.,Curzon of Kedleston,,
CAB,24,5,66,20-Aug-19,Memorandum,G 263,"Memorandum giving a Narrative of Events in the Baltic States from the time of the Armistice, November, 1918, up to August, 1919, with special reference to action taken by General Gough with the object of combating German influence and assisting the national Governments in their defensive organization against the Bolsheviks.",General Staff,,
CAB,24,5,67,13-Nov-19,Memorandum,G 264,Old Age Pensions.,Austen Chamberlain,,
CAB,24,5,68,1919,Memorandum,G 265,"Historical Record of the Supreme War Council of the Allied and Associated Nations from its inception on November 7th, 1917, to November 12th, 1918, the day after the signature of the Armistice with Germany, together with a note as to its Role and Work subsequent to that date.",Secretary,,
CAB,24,5,69,13-Feb-20,Memorandum,G 266,"Committee on Naval, Military, and Air Force Pay. Fifth (Supplementary) Report. The Pay of Chaplains.",H A L Fisher,,
CAB,24,6,1,13-Feb-17,Memorandum,GT 1,Electoral Reform Conference. Memorandum by Mr. Walter Long regarding the Report of the Speakers' Conference.,Walter H Long,,
CAB,24,6,2,3-Feb-17,Memorandum,GT 2,Propaganda.,H Montgomery,,
CAB,24,6,3,12-Feb-17,Memorandum,GT 3,Censorship of Parliamentary Questions.,Robert Cecil,,
CAB,24,6,4,12-Feb-17,Memorandum,GT 4,Memorandum on the Railway Situation in the British Zone in France.,W R Robertson,,
CAB,24,6,5,10-Feb-17,Memorandum,GT 5,"French attitude towards Greece and relations with British Forces at Salonika. Report by Lieutenant-Colonel Plunkett, General Staff.",Plunkett,,
CAB,24,6,6,9-Feb-17,Memorandum,GT 6,"Conference on Food Production - Held at - 10, Downing Street on 9th February, 1917 at 3pm.",Secretary,,
CAB,24,6,7,31-Dec-16,Memorandum,GT 7,"Employment of British Vessels of 1,600 Gross Tonnage and over (excluding Oilers), on 31st December, 1916.","Transport Department, Admiralty",,
CAB,24,6,8,9-Feb-17,Memorandum,GT 8,"Draft of a Bill for Establishing a Ministry of National Service, and for purposes incidental thereto.",Secretary,,
CAB,24,6,9,12-Feb-17,Memorandum,GT 9,Munitions Output and Recruiting.,Addison,,
CAB,24,6,10,8-Feb-17,Memorandum,GT 10,Effect on Munition supply if Ships are Diverted from Transport of Materials to carriage of Wheat. Report of Advisory Committee of Ministry of Munitions together with covering Minute.,L Worthington Evans,,
CAB,24,6,11,26-Jan-17,Memorandum,GT 11,General Conditions prevailing in Roumania during the months of December 1916 &amp, January 1917.,J D Scale,
CAB,24,6,12,12-Feb-17,Memorandum,GT 12,Production of Munitions by America. Manner in which USA can best render assistance in event of their entry into the War.,C Addison,,
CAB,24,6,13,4-Feb-17,Memorandum,GT 13,"British Salonika Force Summary of Information 1st - 31st January, 1917.",G F Milne,,
CAB,24,6,14,Feb-17,Memorandum,GT 14,Agricultural Position.,R E Prothero,,
CAB,24,6,15,Feb-17,Memorandum,GT 15,"Memorandum as to the Probable Treatment which would be accorded in Neutral Ports when the British Empire is at War to State-Owned British Merchant Vessels, Armed and Unarmed.",Secretary,,
CAB,24,6,16,13-Feb-17,Memorandum,GT 16,Control of Coal Mines.,Board of Trade,,
CAB,24,6,17,14-Feb-17,Memorandum,GT 17,Proposal to extend time for Shooting Pheasants - Pheasants Order 1917.,Food Controller,,
CAB,24,6,18,10-Feb-17,Memorandum,GT 18,Progress on Defensive Arming of Merchant Ships. Return for Week Ending 10th February 1917.,Secretary,,
CAB,24,6,19,9-Feb-17,Memorandum,GT 19,Purchase of Neutral Tonnage,C Hipwood,,
CAB,24,6,20,14-Feb-17,Memorandum,GT 20,Irish Local Elections.,H E Duke and H Robinson,,
CAB,24,6,21,13-Feb-17,Memorandum,GT 21,Publication of Irish Courts-Martial,Derby,,
CAB,24,6,22,Feb-17,Memorandum,GT 22,Additional Military Assistance from India,E G Barrow,,
CAB,24,6,23,1-Feb-17,Memorandum,GT 23,Monthly Supplement February 1917. British Merchant Vessels Captured or Destroyed by the Enemy.,Admiralty War Staff,,
CAB,24,6,24,15-Feb-17,Memorandum,GT 24,Tribunals Exemptions.,Secretary,,
CAB,24,6,25,22-Jan-17,Memorandum,GT 25,Report on the Destruction of Roumanian Oilfields.,J Norton Griffiths,,
CAB,24,6,26,14-Feb-17,Memorandum,GT 26,Propaganda Memo.,H Montgomery,,
CAB,24,6,27,14-Feb-17,Memorandum,GT 27,Objections to retrocession of German East Africa to Germany.,W H Long,,
CAB,24,6,28,16-Feb-17,Memorandum,GT 28,Unloading of Ships and the Clearing of the Congestion of Docks. First Summary of Report of Mr. Illingworth's Committee,Albert H Illingworth,,
CAB,24,6,29,17-Feb-17,Memorandum,GT 29,Tonnage for Italy.,Secretary,,
CAB,24,6,30,17-Feb-17,Memorandum,GT 30,The Dardanelles Commission.,Secretary,,
CAB,24,6,31,15-Feb-17,Memorandum,GT 31,"British Vessels attacked by Submarines or sunk by Mines between or in the 1st and 15th February 1917, in the vicinity of the United Kingdom or in the Mediterranean.",Secretary,,
CAB,24,6,32,17-Feb-17,Memorandum,GT 32,Neutral Shipping.,Robert Cecil,,
CAB,24,6,33,19-Feb-17,Memorandum,GT 33,Munitions output and Recruiting,Derby,,
CAB,24,6,34,17-Feb-17,Memorandum,GT 34,"Arab Affairs. Telegram from Sir P. Cox, Basra, 17th February, 1917. Addressed Arab Bureau, Cairo, repeated to Foreign, Delhi and Secretary of State.",P Cox,,
CAB,24,6,35,19-Feb-17,Memorandum,GT 35,The Fourth Report of the Director-General of National Service to the War Cabinet.,Neville Chamberlain,,
CAB,24,6,36,19-Feb-17,Memorandum,GT 36,The Possibility of Increasing the Stocks of Wheat.,Secretary and Food Controller,,
CAB,24,6,37,Feb-17,Memorandum,GT 36a,Fortnightly Indian Bulletin No. 1.,India Office,,
CAB,24,6,38,17-Feb-17,Memorandum,GT 37,Progress on Defensive Arming of Merchant Ships. Return for Week Ending 17th February 1917.,Secretary,,
CAB,24,6,39,20-Feb-17,Memorandum,GT 38,Man-Power: Enlistment of Munition Workers.,Secretary,,
CAB,24,6,40,21-Feb-17,Memorandum,GT 39,"Naval Policy in Relation to Mercantile Shipping Losses from Submarine Warfare, and the Effect on the Strategical Situation.",First Sea Lord,,
CAB,24,6,41,2-Feb-17,Memorandum,GT 40,Consumption of Petrol.,Secretary,,
CAB,24,6,42,16-Feb-17,Memorandum,GT 41,Memorandum on the War Cabinet's Recent Decision about Recruiting.,Admiralty,,
CAB,24,6,43,21-Feb-17,Memorandum,GT 42,The Trade Card Scheme and the Recruiting of Munitions Workers.,C Addison,,
CAB,24,6,44,19-Feb-17,Memorandum,GT 43,Separate Peace with Austria.,Robert Cecil,,
CAB,24,6,45,20-Feb-17,Memorandum,GT 44,French and Italian Coal Position,Shipping Controller,,
CAB,24,6,46,22-Feb-17,Memorandum,GT 45,Conveyance of Iron Ore from Spain,Guy Granet,,
CAB,24,6,47,17-Feb-17,Memorandum,GT 46,Air Board. Report to the Cabinet.,H P Harvey,,
CAB,24,6,48,Feb-17,Memorandum,GT 47,"Vegetables and Fruit for the Fleet. Correspondence between Secretary, War Cabinet, Fourth Sea Lord Beresford and Secretary, Vegetable Products Committee.",Secretary,,
CAB,24,6,49,22-Feb-17,Memorandum,GT 48,Use of the English Quay at Salonica,Admiralty,,
CAB,24,6,50,23-Feb-17,Memorandum,GT 49,Germany's Intentions.,W R Robertson,,
CAB,24,6,51,22-Feb-17,Memorandum,GT 50,"Food Production Department. Report for Week Ending 22nd February, 1917.",Board of Agriculture and Fisheries,,
CAB,24,6,52,23-Feb-17,Memorandum,GT 51,Petroleum Products. Proposed Inter-departmental Committee to deal with and co-ordinate the work of the various Departmental Committees.,Secretary,,
CAB,24,6,53,23-Feb-17,Memorandum,GT 52,"Note of the Conclusions of a Meeting between the Prime Minister &amp; Representatives of French Government, held on Downing Street, on Thursday, February 22, 1917, at 3pm.",Secretary,,
CAB,24,6,54,23-Feb-17,Memorandum,GT 53,Indian Assistance in the War.,A Chamberlain,,
CAB,24,6,55,8-Jan-17,Memorandum,GT 54,Russian Concession for Enzeli-Teheran &amp, for Askabad-Meshed Railways.,Secretary of State for India,
CAB,24,6,56,19-Feb-17,Memorandum,GT 55,Trade Exemption Cards. Copy of a letter from National Union of General Workers to Lord Derby.,National Union of General Workers,,
CAB,24,6,57,Feb-17,Memorandum,GT 56,Preliminary steps to be taken immediately with a view to Redistribution of Labour after the War.,John Hodge,,
CAB,24,6,58,22-Feb-17,Memorandum,GT 57,Report relating to the War Work of the Board of Agriculture for Scotland for the week ending 22nd February 1917.,Board of Agriculture for Scotland,,
CAB,24,6,59,2-Feb-17,Memorandum,GT 58,"Imperial Preference. Copy of Resolutions passed by the Committee on Commercial and Industrial Policy on the subject of Imperial Preference, together with copy of covering Letter to the Prime Minister.",Secretary,,
CAB,24,6,60,15-Feb-17,Memorandum,GT 59,"State of the Air Service with British Expeditionary Force. Copy of a letter from F.M., C-in-C to the C.I.G.S.",D Haig,,
CAB,24,6,61,10-Feb-17,Memorandum,GT 60,Merchant Shipping in 1916. Memorandum by Admiral Grant on the Progress of Merchant Ship-building during 1916.,A E A Grant,,
CAB,24,6,62,24-Feb-17,Memorandum,GT 61,Sixth Report of the Director General of National Service to the War Cabinet.,Neville Chamberlain,,
CAB,24,6,63,Feb-17,Memorandum,GT 62,Profits of Shipowners. Note by the Shipping Controller,J P Maclay,,
CAB,24,6,64,20-Feb-17,Memorandum,GT 63,Neutral Vessels laying up and measures for securing resumption of Trade by them.,Hugessen,,
CAB,24,6,65,21-Feb-17,Memorandum,GT 64,Statutes of the Order of the British Empire. Report by the Committee appointed by His Majesty the King to draw up the Statutes.,Secretary,,
CAB,24,6,66,26-Feb-17,Memorandum,GT 65,Co-operation of Portugal in the War. Copy of Telegram from General Barnardiston to C.I.G.S. &amp, reply by S. of S. for War.,Barnardiston and Secretary of State for War,
