collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,65,1,41,8-Oct-39,Conclusion,WM (39) 41,"J Simon, W Churchill, K Wood, R Adam, R Peirse, T Phillips.",1. The Air Situation; 2. The Naval Situation; 3. The Military Situation
CAB,65,1,42,9-Oct-39,Conclusion,WM (39) 42,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, H Wilson, D Pound, A Eden, C Newall, W Ironside.","1. The Air Situation; 2. The Naval Situation - German surface vessel in South Atlantic - S.S. Iroquois; 3. The Military Situation - U.P. weapon; 4. Transfer of A.A. Guns from Air Defence of Great Britain to France; 5. Negotiations with the Turkish Mission under General Orbay; 6. Turkey - Turco-Soviet Conversations and the Anglo-Franco-Turkish Treaty; 7. The Sino-Japanese Conflict; 8. Herr Hitler's Speech to the Reichstag, October 6, 1939 - Draft Statement on behalf of His Majesty's Government"
CAB,65,1,43,10-Oct-39,Conclusion,WM (39) 43,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, E Brown, C Newall, A Eden, H Wilson, D Pound, W Ironside.",1. The Air Situation; 2. Canada's Contribution to the War; 3. Dropping of Leaflets on Germany; 4. The Naval Situation; 5. The Military Situation; 6. The Situation created by the German-Soviet Agreement - Appreciation by the Chiefs of Staff; 7. Opportunities for joining the Armed Forces of the Crown; 8. Turkey - Turco-Soviet Conversations and the Anglo-Franco-Turkish Treaty. Attitude of the French Government; 9. Anglo-Soviet Trade; 10. Staff Conversations with Belgium; 11. Italy; 12. Germany; 13. Herr Hitler's Speech to the Reichstag - Revised draft Statement on behalf of His Majesty's Government
CAB,65,1,44,11-Oct-39,Conclusion,WM (39) 44,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, O Stanley, H Wilson, D Pound, A Eden, Macmillan, C Newall, W Ironside.",1. Air Operations; 2. Naval Operations; 3. Protection and Diversion of East Coast Shipping; 4. The Military Situation; 5. Weekly Reports; 6. Turkey; 7. Italy; 8. Germany; 9. Position of British Subjects in Germany; 10. Belgium; 11. The Problem of Polish Refugees; 12. Need for Issue of Warnings against Discussion of Confidential Matters in Public Places; 13. Control of Prices - Prices of Goods Bill; 14. Compensation for War Damage to Fixed Property; 15. Dropping of Leaflets; 16. The Scope and Organisation of the Ministry of Information - Vote for Chief Censor - Propaganda by means of advertisements in newspapers; 17. Herr Hitler's Speech to the Reichstag - Further revised draft Statement on behalf of His Majesty's Government
CAB,65,1,45,12-Oct-39,Conclusion,WM (39) 45,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, H Wilson, D Pound, A Eden, C Newall, W Ironside.",1. Air Operations; 2. Naval Operations; 3. The Military Situation; 4. German report of British supply of Gas to Poland; 5. Situation created by the German-Soviet Agreement; 6. Germany; 7. Herr Hitler's Speech to the Reichstag - Third Revision of a draft Statement on behalf of His Majesty's Government
CAB,65,1,46,13-Oct-39,Conclusion,WM (39) 46,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, M MacDonald, E Burgin, D Pound, A Eden, O Stanley, C Newall, W Ironside.","1. Air Situation; 2. Air Policy; 3. The Government Statement in reply to Herr Hitler's Speech to the Reichstag - Its conveyance to Germany by leaflets, and its treatment in Germany; 4. The Naval Situation - Capture of the Cap Norte; 5. The Military Situation; 6. Belgium; 7. Air Operations in the event of invasion of the Low Countries by Germany; 8. Withdrawal of the British Garrison from Tientsin; 9. Provision for Chemical Warfare; 10. Possible use by the Germans of an unexpected form of Poison Gas; 11. Turkey; 12. Italy - Proposals for the mutual withdrawal of troops from North Africa and for a Mediterranean detente; 13. The Problem of Polish Refugees; 14. Compensation for War Damage to Fixed Property; 15. Proposal for the Chartering and Insurance of all available Neutral Tonnage; 16. The Government Statement in reply to Herr Hitler's Speech to the Reichstag - Attitude of the Dominion High Commissioners - Question of Broadcast by the Prime Minister"
CAB,65,1,47,14-Oct-39,Conclusion,WM (39) 47,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, Zetland, E Wallace, H Wilson, D Pound, A Eden, O Stanley, J Gilmour, C Newall, W Ironside.",1. Air Operations; 2. Naval Operations; 3. The Military Situation; 4. Air Policy; 5. Belgium; 6. Diversion of Shipping from East Coast Ports; 7. Negotiations with the Turkish Mission under General Orbay; 8. Turkey; 9. Germany; 10. Denmark - Landing of German airmen shot down at sea; 11. Norway - Chartering of tonnage; 12. India and the War - Proposed Statement by the Viceroy
CAB,65,1,48,15-Oct-39,Conclusion,WM (39) 48,"N Chamberlain, Halifax, Chatfield, R Adam, R Peirse, T Phillips.",1. Air Operations; 2. Naval Operations; 3. Eire; 4. The Military Situation; 5. German report of British supply of Gas to Poland; 6. Reports of Broadcasts; 7. Turkey; 8. Germany; 9. Germany - Reported purchase of Mexican Oil
CAB,65,1,49,16-Oct-39,Conclusion,WM (39) 49,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, Caldecote, A Eden, T Cooper, C Newall, J Anderson, D Somervell, H Wilson, D Pound, W Ironside.","1. The Air Situation - Dropping of leaflets containing the British reply to Herr Hitler's Speech; 2. French Aircraft Production; 3. The Naval Situation - Number of Submarines sunk; 4. Purchase of Chilean Destroyers; 5. The Military Situation; 6. The Naval, Military and Air Situation; 7. Propaganda regarding the number of British troops in France; 8. German report of British supply of gas to Poland; 9. Turkey - The Turco-Soviet Conversations and the Anglo-Franco Turkish treaty; 10. Policy of the Soviet Government; 11. Germany - State of public opinion; 12. Germany - Possible development of German policy; 13. Germany - Publication of two White Papers; 14. ""Stop the War"" Propaganda; 15. Change of meeting place of Parliament; 16. Requisitioning of hotels and school premises"
CAB,65,1,50,17-Oct-39,Conclusion,WM (39) 50,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, O Stanley, R Cross, H Wilson, D Pound, D Morton, A Eden, J Gilmour, G Lloyd, C Newall, W Ironside, F Starling.",1. Air Operations; 2. Naval Operations; 3. Eire - Use of Ports as naval bases; 4. The Military Situation; 5. Turkey - Turco-Soviet conversations and the Anglo-Franco-Turkish Treaty; 6. The Far Eastern Situation - Policy of the United States Government - The Tientsin Garrison; 7. Germany; 8. Germany - Stocks and supplies of petroleum products; 9. The Chartering of Neutral Tonnage
CAB,65,1,51,18-Oct-39,Conclusion,WM (39) 51,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, Halifax, W Churchill, S Hoare, Hankey, J Anderson, O Stanley, G Lloyd, C Newall, W Ironside, A Eden, E Brown, H Wilson, D Pound, A Faulkner, C Hurst.",1. The Air Situation - Raids on East Coast - Interrogation of German airmen prisoners - Western Front; 2. The Naval Situation; 3. Eire - Use of Ports as naval bases; 4. Security of Fleet Bases; 5. The Military Situation; 6. German report of British supply of Gas to Poland; 7. Possible use by the Germans of an unexpected form of Poison Gas; 8. Turkey - The Turco-Soviet conversations and the Anglo-Franco-Turkish Treaty; 9. Roumanian Oil Exports; 10. Italy; 11. Air Policy; 12. Wages in the Coal Mining Industry; 13. Weekly Reports
CAB,65,1,52,19-Oct-39,Conclusion,WM (39) 52,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, Halifax, W Churchill, S Hoare, Hankey, J Anderson, W Morrison, E Brown, G Lloyd, C Newall, W Ironside, A Eden, O Stanley, J Gilmour, H Wilson, D Pound, A Faulkner.",1. Air Operations; 2. Naval Operations; 3. Military Operations; 4. The Employment of Major-General J.F.C. Fuller; 5. Security of Fleet Bases; 6. Air Raid Warnings; 7. Italy: Possible Mediterranean Detente; 8. Turkey - Signature of the Anglo-Franco-Turkish Treaty; 9. Wages in the Coal Mining Industry; 10. The Urgent Freight Requirements of the Ministry of Food and the Chartering of Neutral Tonnage; 11. Press and Censorship Bureau; 12. Eire - Wearing of uniform by members of the United Kingdom forces when on leave
CAB,65,1,53,19-Oct-39,Conclusion,WM (39) 53,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, Halifax, W Churchill, S Hoare, Hankey, J Anderson, Zetland, E Brown, R Cross, A Eden, M MacDonald, J Gilmour, G Lloyd, A Faulkner.",1. India and Burma Reports; 2. Dominions Report; 3. Colonial Empire Reports - Palestine - Colonial Man-Power Resources - Precautions against Italy; 4. Home Security Report; 5. Home Front Report; 6. Shipping Reports; 7. Oil Reports; 8. Coal Report; 9. Economic Warfare Reports; 10. Reports on Labour and National Service; 11. Air Co-operation Requirements of the Army
CAB,65,1,54,20-Oct-39,Conclusion,WM (39) 54,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, W Morrison, E Burgin, H Wilson, D Pound, A Eden, O Stanley, J Gilmour, C Newall, W Ironside.",1. Air Operations; 2. Visit of the Secretary of State for Air to France; 3. Naval Operations; 4. Military Operations; 5. Proposed Trade Agreement with Russia; 6. Military Assistance to Turkey; 7. Roumanian Oil Supplies; 8. Passage of Non-German Submarines through the Kiel Canal; 9. Release from the Armed Forces of Key Men; 10. Restriction of Imports from the United States of America and Canada; 11. The Urgent Freight Requirements of the Ministry of Food and the Chartering of Neutral Tonnage; 12. Visit of Dominion Ministers to London; 13. South Africa - High Commission territories
CAB,65,1,55,21-Oct-39,Conclusion,WM (39) 55,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, O Stanley, C Newall, A Eden, R Cross, D Pound, W Ironside.",1. Air Operations; 2. Naval Operations; 3. Military Operations; 4. Manufacture of Arsene Gas in Germany - Stocks of Arsenic in Sweden; 5. Air Policy; 6. High Altitude Spray with Mustard Gas; 7. Bofors Guns; 8. Italy - Reported refusal to sell Submarines to Germany; 9. France - Anticipated French reactions to a further peace offensive launched against France alone; 10. Finland - Negotiations with Russia; 11. Italy - War Trade Negotiations; 12. Lighting Restrictions - First Report of War Cabinet Committee
CAB,65,1,56,22-Oct-39,Conclusion,WM (39) 56,"S Hoare, L Hore-Belisha, Hankey, J Wilson, R Adam, D Pound, R Peirse.",1. The Air Situation; 2. The Naval Situation - Magnetic Mines; 3. The Military Situation
CAB,65,1,57,23-Oct-39,Conclusion,WM (39) 57,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, O Stanley, J Gilmour, H Wilson, D Pound, A Eden, E Burgin, E Wallace, C Newall, W Ironside.","1. Air Operations - Press Reports; 2. The Naval Situation; 3. Unrestricted action by German Submarines; 4. Military Operations; 5. Naval, Military and Air Situation; 6. Manufacture of Arsene Gas in Germany - Stocks of arsenic in Sweden; 7. Bofors Guns; 8. Finland - Negotiations with Russia; 9. The Far Eastern Situation; 10. Germany; 11. Diversion of Shipping from East Coast to West Coast Ports - Effect on Production"
CAB,65,1,58,24-Oct-39,Conclusion,WM (39) 58,"N Chamberlain, Halifax, W Churchill, K Wood, Chatfield, L Hore-Belisha, S Hoare, Hankey, J Anderson, O Stanley, R Cross, C Newall, A Eden, E Burgin, H Wilson, D Pound, W Ironside.",1. The Air Situation; 2. The Naval Situation; 3. The Military Situation; 4. Size of the British Expeditionary Force - Letter from General Gamelin asking for the programme of expansion to be speeded up; 5. Canada - First Canadian Division; 6. Withdrawal of Regular British Troops from India; 7. War Aims; 8. Eire: The need for the use of Berehaven as a Naval Base - The Constitutional Position; 9. Russia: Proposal for a Trade Agreement; 10. Criminal Justice Bill; 11. Food Rationing
CAB,65,1,59,25-Oct-39,Conclusion,WM (39) 59,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, Zetland, C Newall, A Eden, H Wilson, D Pound, W Ironside.",1. Air Operations; 2. The Naval Situation; 3. Authorised Press Reports of Operations; 4. The Military Situation; 5. Weekly Reports; 6. Air Raid Warning System; 7. Russia - Proposal for a Trade Agreement - Russian Submarines; 8. India and the War
CAB,65,1,60,25-Oct-39,Conclusion,WM (39) 60,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, W Morrison, J Gilmour, Zetland, O Stanley, H Wilson.",1. India and the War; 2. Food Rationing - Sugar - Butter and Bacon - Meat
CAB,65,1,61,26-Oct-39,Conclusion,WM (39) 61,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, H Wilson, D Pound, A Eden, C Newall, W Ironside.",1. The Air Situation; 2. The Naval Situation - The City of Flint; 3. The Military Situation; 4. Poison Gas - German Report of British supply to Poland; 5. Holland and Belgium - Measures to be taken in the event of an invasion by Germany; 6. Italy - Proposed protest against hostile Press; 7. Italy - Possible adjustment of claims against France; 8. War Aims; 9. The Balkans - Plan for the formation of a neutral Balkan bloc; 10. Germany - Possible development of German policy; 11. Germany - Internal Situation; 12. Switzerland
CAB,65,1,62,27-Oct-39,Conclusion,WM (39) 62,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, O Stanley, H Wilson, D Pound, A Eden, G Tryon, C Newall, W Ironside.",1. The Air Situation; 2. Naval Operations; 3. The Military Situation; 4. Poison Gas - German report of British supply to Poland; 5. The Far Eastern Situation - The Tientsin Garrison; 6. Russia - Soviet Note on Contraband Control; 7. Conversation between Egyptian and Italian Ambassadors in this Country; 8. Italy; 9. Germany - Relations with Italy and the Internal Situation; 10. Finland - Negotiations with Russia; 11. The Balkans - Plan for the formation of a neutral Balkan bloc; 12. Use in War of the International Telephone Service; 13. Russia - Proposal for a Trade Agreement
CAB,65,1,63,28-Oct-39,Conclusion,WM (39) 63,"N Chamberlain, J Simon, Chatfield, L Hore-Belisha, S Hoare, Halifax, W Churchill, K Wood, Hankey, J Anderson, W Morrison, E Brown, H Wilson, T Phillips, A Eden, O Stanley, J Gilmour, C Newall, H Massy.",1. Air Operations; 2. Naval Operations; 3. Security of Fleet Bases - Scapa Flow; 4. The Military Situation; 5. Possibility of Sea-borne and Air-borne Land Attack on Great Britain; 6. Size of the British Expeditionary Force - Correspondence with General Gamelin on the programme for its expansion; 7. The Balkans - Italy and the plan for the formation of a neutral Balkan bloc; 8. Turkey - Russia and the Anglo-Turkish Treaty; 9. The Far Eastern Situation - The Tientsin Question; 10. Food Rationing; 11. Chartering of Neutral Shipping; 12. Football Pools; 13. Imposition of Curfew
CAB,65,1,64,29-Oct-39,Conclusion,WM (39) 64,"J Simon, W Churchill, K Wood, R Pierse, T Phillips, H Massy.",1. Air Operations; 2. Naval Operations; 3. Military Operations; 4. Possibility of sea-borne and air-borne land attack on Great Britain
