collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,129,5,31,11-Dec-45,Memorandum,CP (45) 331,National Insurance Scheme.,Arthur Greenwood,,
CAB,129,5,32,11-Dec-45,Memorandum,CP (45) 332,British Air Services.,Winster,,
CAB,129,5,33,7-Dec-45,Memorandum,CP (45) 333,Standing Ministerial Committees of the Cabinet.,Clement R Attlee,,
CAB,129,5,34,8-Dec-45,Memorandum,CP (45) 334,Release of Doctors from the Royal Navy.,A V Alexander,,
CAB,129,5,35,10-Dec-45,Memorandum,CP (45) 335,Political Broadcasting.,Arthur Greenwood,,
CAB,129,5,36,10-Dec-45,Memorandum,CP (45) 336,"Proposed Select Committee on Possible Infringements of the Succession to the Crown Act, 1707.",Herbert Morrison,,
CAB,129,5,37,10-Dec-45,Memorandum,CP (45) 337,Bill for the Nationalisation of the Coalmining Industry.,Emanuel Shinwell,,
CAB,129,5,38,11-Dec-45,Memorandum,CP (45) 338,"United Nations Food and Agriculture Conference, Quebec.",Ernest Bevin,,
CAB,129,5,39,13-Dec-45,Memorandum,CP (45) 339,Proposals for a National Health Service.,Aneurin Bevan,,
CAB,129,5,40,17-Dec-45,Memorandum,CP (45) 340,Committee on External Economic Policy and Overseas Trade.,E E Bridges,,
CAB,129,5,41,17-Dec-45,Memorandum,CP (45) 341,German Prisoners of War.,George A Isaacs,,
CAB,129,5,42,17-Dec-45,Memorandum,CP (45) 342,International Trusteeship System - Future of Territories now held under Mandate.,George H Hall,,
CAB,129,5,43,18-Dec-45,Memorandum,CP (45) 343,Broadcasting Policy: Wire Broadcasting.,Listowel,,
CAB,129,5,44,18-Dec-45,Memorandum,CP (45) 344,Broadcasting Policy.,Herbert Morrison,,
CAB,129,5,45,13-Dec-45,Memorandum,CP (45) 345,The National Health Services in Scotland.,Joseph Westwood,,
CAB,129,5,46,20-Dec-45,Memorandum,CP (45) 346,Committee on Fascism.,E E Bridges,,
CAB,129,5,47,27-Dec-45,Memorandum,CP (45) 347,Foreign Navies - New Construction.,A V Alexander,,
CAB,129,5,48,27-Dec-45,Memorandum,CP (45) 348,World Wheat Supplies.,Ben Smith,,
CAB,129,5,49,27-Dec-45,Memorandum,CP (45) 349,Coal Mining Industry. National Union of Mineworkers.,Emanuel Shinwell,,
CAB,129,5,50,28-Dec-45,Memorandum,CP (45) 350,Disposal of German Merchant Fleet.,Alfred Barnes,,
CAB,129,5,51,28-Dec-45,Memorandum,CP (45) 351,Italy.,Ernest Bevin,,
CAB,129,5,52,31-Dec-45,Memorandum,CP (45) 352,Suggested International Control of Entrances to the Baltic.,Ernest Bevin,,
CAB,129,5,53,28-Dec-45,Memorandum,CP (45) 353,Migration.,Addison,,
CAB,129,5,54,31-Dec-45,Memorandum,CP (45) 355,Elections in Greece.,Ernest Bevin,,
CAB,129,6,1,1-Jan-46,Memorandum,CP (46) 1,Committee on Socialisation of Industries.,E E Bridges,,
CAB,129,6,2,2-Jan-46,Memorandum,CP (46) 2,Creation of Life Peers and other matters connected with the Composition of the House of Lords.,Addison,,
CAB,129,6,3,3-Jan-46,Memorandum,CP (46) 3,National Health Service.,Aneurin Bevan,,
CAB,129,6,4,5-Jan-46,Memorandum,CP (46) 4,London Airport (Heathrow).,Addison,,
CAB,129,6,5,7-Jan-46,Memorandum,CP (46) 5,London Gas Supplies.,Emanuel Shinwell,,
CAB,129,6,6,8-Jan-46,Memorandum,CP (46) 6,International Trusteeship System - Future of Territories now held under United Kingdom Mandate.,Addison,,
CAB,129,6,7,4-Jan-46,Memorandum,CP (46) 7,Publicity Services in South-Eastern Europe.,"Ernest Bevin, Edward J Williams",,
CAB,129,6,8,7-Jan-46,Memorandum,CP (46) 8,Report of T.U.C. Delegation on Visit to Germany.,John B Hynd,,
CAB,129,6,9,8-Jan-46,Memorandum,CP (46) 9,Malayan Constitutions.,Addison,,
CAB,129,6,10,8-Jan-46,Memorandum,CP (46) 10,Soviet-Persian Treaty Relations.,Ernest Bevin,,
CAB,129,6,11,8-Jan-46,Memorandum,CP (46) 11,Air Trooping.,Stansgate,,
CAB,129,6,12,10-Jan-46,Memorandum,CP (46) 12,Political Affairs in South Africa.,Addison,,
CAB,129,6,13,14-Jan-46,Memorandum,CP (46) 13,Polish Armed Forces under British Command.,Ernest Bevin,,
CAB,129,6,14,15-Jan-46,Memorandum,CP (46) 14,National Insurance Scheme - Limitation of Unemployment Benefit.,James Griffiths,,
CAB,129,6,15,17-Jan-46,Memorandum,CP (46) 15,Conscientious Objectors in the Civil Service.,Hugh Dalton,,
CAB,129,6,16,18-Jan-46,Memorandum,CP (46) 16,Progress Report on Housing: December 1945.,Aneurin Bevan,,
CAB,129,6,17,18-Jan-46,Memorandum,CP (46) 17,Revision of the Anglo-Egyptian Treaty of 1936.,Ernest Bevin,,
CAB,129,6,18,18-Jan-46,Memorandum,CP (46) 18,Polish Armed Forces under British Command.,Chiefs of Staff,,
CAB,129,6,19,19-Jan-46,Memorandum,CP (46) 19,Polish Armed Forces under British Command.,Stansgate,,
CAB,129,6,20,21-Jan-46,Memorandum,CP (46) 20,Working of Opencast Coal in Wentworth Woodhouse Park.,Hugh Dalton,,
CAB,129,6,21,23-Jan-46,Memorandum,CP (46) 21,Administration of Wales and Monmouthshire.,Herbert Morrison,,
CAB,129,6,22,24-Jan-46,Memorandum,CP (46) 22,"National Day of Remembrance, Thanksgiving and Dedication in Commemoration of the Fallen in the Wars of 1914-18 and 1939-45.",James Chuter Ede,,
CAB,129,6,23,25-Jan-46,Memorandum,CP (46) 23,Monthly Digest of Statistics.,Herbert Morrison,,
CAB,129,6,24,24-Jan-46,Memorandum,CP (46) 24,Land Policy in regard to Surplus Runwayed Airfields.,James Chuter Ede,,
CAB,129,6,25,27-Jan-46,Memorandum,CP (46) 25,Strikes in the R.A.F.,Stansgate,,
CAB,129,6,26,28-Jan-46,Memorandum,CP (46) 26,"The Effect upon the United Kingdom Wheat/Flour Position of the agreed reduction in Shipments to this Country during the six months ending 30th June, 1946.",Emanuel Shinwell,,
CAB,129,6,27,28-Jan-46,Memorandum,CP (46) 27,Shipping Requirements for the U.K. Food Import Programme.,Ben Smith,,
CAB,129,6,28,29-Jan-46,Memorandum,CP (46) 28,World Rice Situation.,Ben Smith,,
CAB,129,6,29,28-Jan-46,Memorandum,CP (46) 29,Agricultural Minimum Wage.,Tom Williams,,
CAB,129,6,30,30-Jan-46,Memorandum,CP (46) 30,The Indian Food Situation.,Pethick-Lawrence,,
CAB,129,6,31,30-Jan-46,Memorandum,CP (46) 31,Home Production of Wheat and Animal Feeding Stuffs Rations in 1946.,"Tom Williams, Joseph Westwood",,
CAB,129,6,32,30-Jan-46,Memorandum,CP (46) 32,Economic Survey for 1946.,Herbert Morrison,,
CAB,129,6,33,30-Jan-46,Memorandum,CP (46) 33,World Rice Situation.,Pethick-Lawrence,,
CAB,129,6,34,31-Jan-46,Memorandum,CP (46) 34,Allied Control in Austria.,Ernest Bevin,,
CAB,129,6,35,1-Feb-46,Memorandum,CP (46) 35,Report by the Man-Power Committee on the Man-Power Position during 1946.,Ernest Bevin,,
CAB,129,6,36,31-Jan-46,Memorandum,CP (46) 36,Prospects of Dry Cargo Shipping Tonnage for 1946.,Alfred Barnes,,
CAB,129,6,37,1-Feb-46,Memorandum,CP (46) 37,Anglo-American Civil Aviation Discussions at Bermuda.,Winster,,
CAB,129,6,38,1-Feb-46,Memorandum,CP (46) 38,German Prisoners of War.,George A Isaacs,,
CAB,129,6,39,2-Feb-46,Memorandum,CP (46) 39,Anglo-American Civil Aviation Discussions at Bermuda.,Hugh Dalton,,
CAB,129,6,40,5-Feb-46,Memorandum,CP (46) 40,Economic Survey for 1946.,Herbert Morrison,,
CAB,129,6,41,4-Feb-46,Memorandum,CP (46) 41,Timber for Housing.,Richard Stafford Cripps,,
CAB,129,6,42,4-Feb-46,Memorandum,CP (46) 42,Our Foreign Shipping Relations in the Next Few Months.,Alfred Barnes,,
CAB,129,6,43,7-Feb-46,Memorandum,CP (46) 43,Commemorative Postage Stamp.,Listowel,,
CAB,129,6,44,6-Feb-46,Memorandum,CP (46) 44,Anglo-American Civil Aviation Discussions at Bermuda.,Addison,,
CAB,129,6,45,4-Feb-46,Memorandum,CP (46) 45,Brabazon I Type Aircraft: Proposed Extension of Filton (Bristol) Airfield.,John Wilmot,,
CAB,129,6,46,6-Feb-46,Memorandum,CP (46) 46,Publication of the Secret Reports of the Select Committee on National Expenditure.,Herbert Morrison,,
CAB,129,6,47,6-Feb-46,Memorandum,CP (46) 47,Timber for Housing and for the Mines.,"Joseph Westwood, Tom Williams",,
CAB,129,6,48,6-Feb-46,Memorandum,CP (46) 48,Political Broadcasting.,Arthur Greenwood,,
CAB,129,6,49,6-Feb-46,Memorandum,CP (46) 49,Report of the Tripartite Naval Commission on the Allocation of the German Fleet.,A V Alexander,,
CAB,129,6,50,11-Feb-46,Memorandum,CP (46) 50,Progress Report on Housing: January 1946.,Aneurin Bevan,,
CAB,129,7,1,7-Feb-46,Memorandum,CP (46) 51,Scheme to Bring German Children to this Country.,James Chuter Ede,,
CAB,129,7,2,19-Feb-46,Memorandum,CP (46) 52,Official Committee on South-East Asia (Food Supplies).,E E Bridges,,
CAB,129,7,3,8-Feb-46,Memorandum,CP (46) 53,Balance of Payments for 1946.,Hugh Dalton,,
CAB,129,7,4,12-Feb-46,Memorandum,CP (46) 54,Government Information Services.,Herbert Morrison,,
CAB,129,7,5,8-Feb-46,Memorandum,CP (46) 55,The Clothing Ration.,Richard Stafford Cripps,,
CAB,129,7,6,8-Feb-46,Memorandum,CP (46) 56,First Interim Report of the Committee on Reform of Legal Procedure.,Jowitt,,
CAB,129,7,7,11-Feb-46,Memorandum,CP (46) 57,Report of the Committee on Victory Celebrations.,James Chuter Ede,,
CAB,129,7,8,8-Feb-46,Memorandum,CP (46) 58,The Overseas Deficit.,Hugh Dalton,,
CAB,129,7,9,9-Feb-46,Memorandum,CP (46) 59,Eire and U.N.O.,Addison,,
CAB,129,7,10,15-Feb-46,Memorandum,CP (46) 60,"International Labour Organisation: Constitution of the International Labour Organisation: Instrument of Amendment, 1945.",George A Isaacs,,
CAB,129,7,11,13-Feb-46,Memorandum,CP (46) 61,Organisation of Government Supply.,E E Bridges,,
CAB,129,7,12,13-Feb-46,Memorandum,CP (46) 62,Post-War Fire Service.,"James Chuter Ede, Joseph Westwood",,
CAB,129,7,13,21-Feb-46,Memorandum,CP (46) 63,Proposed Treaty with Trans-Jordan.,George Henry Hall,,
CAB,129,7,14,15-Feb-46,Memorandum,CP (46) 64,Shipbuilding Industry.,"A V Alexander, Alfred Barnes",,
CAB,129,7,15,15-Feb-46,Memorandum,CP (46) 65,Defence Policy in 1946.,Clement R Attlee,,
CAB,129,7,16,14-Feb-46,Memorandum,CP (46) 66,The Accommodation of Students and Tourists from the United States during 1946.,Hilary A Marquand,,
CAB,129,7,17,19-Feb-46,Memorandum,CP (46) 67,"Future of the ""Queen Elizabeth"" and the ""Queen Mary"".",Alfred Barnes,,
CAB,129,7,18,19-Feb-46,Memorandum,CP (46) 68,Results of Final Session of the United Maritime Executive Board.,Alfred Barnes,,
CAB,129,7,19,18-Feb-46,Memorandum,CP (46) 69,"Second Report from the Select Committee on Procedure, Parliamentary Questions and replies to M.P.'s letters.",Herbert Morrison,,
CAB,129,7,20,20-Feb-46,Memorandum,CP (46) 70,Admission of Women to the Foreign Service.,Ernest Bevin,,
CAB,129,7,21,20-Feb-46,Memorandum,CP (46) 71,Foreign Labour Committee.,E E Bridges,,
CAB,129,7,22,20-Feb-46,Memorandum,CP (46) 72,Government Information Services.,A V Alexander,,
CAB,129,7,23,21-Feb-46,Memorandum,CP (46) 73,First Report from the Select Committee on Elections.,Herbert Morrison,,
CAB,129,7,24,21-Feb-46,Memorandum,CP (46) 74,Benefits in Kind for School Children.,"Ellen Wilkinson, Joseph Westwood",,
CAB,129,7,25,22-Feb-46,Memorandum,CP (46) 75,Benefits in Kind for School Children.,Hugh Dalton,,
CAB,129,7,26,22-Feb-46,Memorandum,CP (46) 76,Employment of Roman Catholics by the British Council in Spain.,Ernest Bevin,,
CAB,129,7,27,21-Feb-46,Memorandum,CP (46) 77,"Visit to Canada and the United States, January 1946.",Herbert Morrison,,
CAB,129,7,28,23-Feb-46,Memorandum,CP (46) 78,Policy towards Japanese Industry.,Ernest Bevin,,
CAB,129,7,29,22-Feb-46,Memorandum,CP (46) 79,Policy towards the Japanese Shipbuilding Industry.,Ernest Bevin,,
CAB,129,7,30,27-Feb-46,Memorandum,CP (46) 80,World Food Supplies. Proposed Mission to North America.,Herbert Morrison,,
CAB,129,7,31,28-Feb-46,Memorandum,CP (46) 81,Malayan Policy.,George Henry Hall,,
CAB,129,7,32,27-Feb-46,Memorandum,CP (46) 82,Treaty with Trans-Jordan. Proposed Provisions for Mutual Aid in the Event of a Dispute.,Arthur Creech Jones,,
CAB,129,7,33,27-Feb-46,Memorandum,CP (46) 83,"Future Use of the ""Queen Elizabeth"".",Alfred Barnes,,
CAB,129,7,34,27-Feb-46,Memorandum,CP (46) 84,Financial Negotiations with Canada.,Hugh Dalton,,
CAB,129,7,35,22-Feb-46,Memorandum,CP (46) 85,West African Cocoa.,George Henry Hall,,
CAB,129,7,36,1-Mar-46,Memorandum,CP (46) 86,National Health Service Bill.,Aneurin Bevan,,
CAB,129,7,37,27-Feb-46,Memorandum,CP (46) 87,Supply and Transport Organisation.,James Chuter Ede,,
CAB,129,7,38,1-Mar-46,Memorandum,CP (46) 88,"Post-War Code of Pay, Allowances, Retired Pay and Service Gratuities for Commissioned Officers of the Armed Forces.",Clement R Attlee,,
CAB,129,7,39,1-Mar-46,Memorandum,CP (46) 89,National Health Service in Scotland.,Joseph Westwood,,
CAB,129,7,40,1-Mar-46,Memorandum,CP (46) 90,World Food Supplies. Proposed Political Discussions with United States and Canadian Governments.,Herbert Morrison,,
CAB,129,7,41,1-Mar-46,Memorandum,CP (46) 91,Constitution of Shipbuilding Advisory Committee.,A V Alexander,,
CAB,129,7,42,5-Mar-46,Memorandum,CP (46) 92,Japanese Reparations: Procedure for the Division of Shares between the Allies.,Ernest Bevin,,
CAB,129,7,43,5-Mar-46,Memorandum,CP (46) 93,North Borneo.,Arthur Creech Jones,,
CAB,129,7,44,6-Mar-46,Memorandum,CP (46) 94,National Health Service.,"Herbert Morrison, Arthur Greenwood",,
CAB,129,7,45,6-Mar-46,Memorandum,CP (46) 95,Transfer of Ships to the French Navy.,A V Alexander,,
CAB,129,7,46,7-Mar-46,Memorandum,CP (46) 96,Cabinet Delegation to India.,Pethick-Lawrence,,
CAB,129,7,47,7-Mar-46,Memorandum,CP (46) 97,Parliamentary Procedure.,Herbert Morrison,,
CAB,129,7,48,7-Mar-46,Memorandum,CP (46) 98,Arms for Wales.,Herbert Morrison,,
CAB,129,7,49,14-Mar-46,Memorandum,CP (46) 99,Brabazon I Type Aircraft: Construction of New Buildings and Runway at Filton (Bristol) Airfield.,Addison,,
CAB,129,7,50,12-Mar-46,Memorandum,CP (46) 100,Ministerial Committees on Home and Overseas Information Services. Composition and Terms of Reference.,Clement R Attlee,,
CAB,129,8,1,8-Mar-46,Memorandum,CP (46) 101,Location of the Headquarters of the Political Resident in the Persian Gulf.,Ernest Bevin,,
CAB,129,8,2,8-Mar-46,Memorandum,CP (46) 102,Bulk Purchase of Cotton.,Herbert Morrison,,
CAB,129,8,3,6-Mar-46,Memorandum,CP (46) 103,Brick Production.,"Joseph Westwood, Aneurin Bevan, George Tomlinson",,
CAB,129,8,4,9-Mar-46,Memorandum,CP (46) 104,Policy towards Ethiopia: Future of the Somali Territories.,"Ernest Bevin, George Henry Hall",,
CAB,129,8,5,12-Mar-46,Memorandum,CP (46) 105,Location of the Headquarters of the Political Resident in the Persian Gulf.,Pethick-Lawrence,,
CAB,129,8,6,11-Mar-46,Memorandum,CP (46) 106,Polish Armed Forces under British Command.,Clement R Attlee,,
CAB,129,8,7,12-Mar-46,Memorandum,CP (46) 107,The Nelson Pension.,Hugh Dalton,,
CAB,129,8,8,13-Mar-46,Memorandum,CP (46) 108,Unemployment Insurance: Special Arrangements for Ex-Servicemen and Industrial Workers from Eire.,"Addison, James Griffiths",,
CAB,129,8,9,14-Mar-46,Memorandum,CP (46) 109,"International Labour Conference - Paris, 1945.",George A Isaacs,,
CAB,129,8,10,14-Mar-46,Memorandum,CP (46) 110,Civil Aviation Bill.,I Thomas,,
CAB,129,8,11,15-Mar-46,Memorandum,CP (46) 111,The Case of Dejazmach Gugsa.,Ernest Bevin,,
CAB,129,8,12,14-Mar-46,Memorandum,CP (46) 112,Proposed Treaty with Trans-Jordan.,Arthur Creech Jones,,
CAB,129,8,13,15-Mar-46,Memorandum,CP (46) 113,Civil Aviation Bill.,Richard Stafford Cripps,,
CAB,129,8,14,16-Mar-46,Memorandum,CP (46) 114,Level of German Industry.,Ernest Bevin,,
CAB,129,8,15,17-Mar-46,Memorandum,CP (46) 115,Level of German Industry.,Ernest Bevin,,
CAB,129,8,16,18-Mar-46,Memorandum,CP (46) 116,Coalmining Industry: National Union of Mineworkers.,Emanuel Shinwell,,
CAB,129,8,17,22-Mar-46,Memorandum,CP (46) 117,Progress Report on Housing: February 1946.,Aneurin Bevan,,
CAB,129,8,18,25-Mar-46,Memorandum,CP (46) 118,Sarawak.,George Henry Hall,,
CAB,129,8,19,21-Mar-46,Memorandum,CP (46) 119,Use of the Veto in the Security Council.,Ernest Bevin,,
CAB,129,8,20,28-Mar-46,Memorandum,CP (46) 120,Future of the Iron and Steel Industry.,John Wilmot,,
CAB,129,8,21,22-Mar-46,Memorandum,CP (46) 121,Call-up to the Forces in the Transitional Period.,Ernest Bevin,,
CAB,129,8,22,25-Mar-46,Memorandum,CP (46) 122,Prosperity Campaign. Conferences of 6th and 7th March with Trade Union Executives and Representatives of Employers' Organisations.,George A Isaacs,,
CAB,129,8,23,2-Mar-46,Memorandum,CP (46) 123,Select Committee on Members' Expenses.,Hugh Dalton,,
CAB,129,8,24,25-Mar-46,Memorandum,CP (46) 124,"Desire of the United States Government to Publish the Minutes of Proceedings of the Council of Four of the Paris Peace Conference, 1919.",Ernest Bevin,,
CAB,129,8,25,27-Mar-46,Memorandum,CP (46) 125,The Social Survey.,Herbert Morrison,,
CAB,129,8,26,28-Mar-46,Memorandum,CP (46) 126,Call-up of Apprentices.,John Wilmot,,
CAB,129,8,27,29-Mar-46,Memorandum,CP (46) 127,Draft White Paper on the World Food Shortage.,Ben Smith,,
CAB,129,8,28,28-Mar-46,Memorandum,CP (46) 128,Reorganisation of the B.B.C. Home Services.,"Herbert Morrison, Listowel",,
CAB,129,8,29,28-Mar-46,Memorandum,CP (46) 129,Erection and Maintenance of a Broadcasting Station at Singapore.,Ernest Bevin,,
CAB,129,8,30,3-Apr-46,Memorandum,CP (46) 130,Wages Policy.,Herbert Morrison,,
CAB,129,8,31,1-Apr-46,Memorandum,CP (46) 131,Victory Celebrations: Order of March.,E E Bridges,,
CAB,129,8,32,29-Mar-46,Memorandum,CP (46) 132,India's Requirements of Sea Passages for Civilians.,Arthur Henderson,,
CAB,129,8,33,29-Mar-46,Memorandum,CP (46) 133,Committee on Preparations for the Meeting of Dominion Prime Ministers.,E E Bridges,,
CAB,129,8,34,30-Mar-46,Memorandum,CP (46) 134,Sarawak.,Jowitt,,
CAB,129,8,35,1-Apr-46,Memorandum,CP (46) 135,Constitutional Reform in the Channel Islands.,James Chuter Ede,,
CAB,129,8,36,4-Apr-46,Memorandum,CP (46) 136,Parliamentary War Memorial.,Herbert Morrison,,
CAB,129,8,37,5-Apr-46,Memorandum,CP (46) 137,Report by the Committee on Fascism.,Jowitt,,
CAB,129,8,38,4-Apr-46,Memorandum,CP (46) 138,Call-Up to the Forces in the Transitional Period.,Herbert Morrison,,
CAB,129,8,39,15-Apr-46,Memorandum,CP (46) 139,The Ruhr and Western Germany.,Ernest Bevin,,
CAB,129,8,40,5-Apr-46,Memorandum,CP (46) 140,Sea Passages for Civilians.,George Hall,,
CAB,129,8,41,6-Apr-46,Memorandum,CP (46) 141,Olympic Games.,Ernest Bevin,,
CAB,129,8,42,8-Apr-46,Memorandum,CP (46) 142,New Towns Bill.,"Joseph Westwood, Lewis Silkin",,
CAB,129,8,43,8-Apr-46,Memorandum,CP (46) 143,Major Bills for the 1946-47 Session.,Herbert Morrison,,
CAB,129,8,44,9-Apr-46,Memorandum,CP (46) 144,Payment of Railway Fares of Peers regularly attending Sittings and Committees of the House.,Addison,,
CAB,129,8,45,9-Apr-46,Memorandum,CP (46) 145,Agricultural Wages.,George A Isaacs,,
CAB,129,8,46,10-Apr-46,Memorandum,CP (46) 146,Agricultural Wages.,Tom Williams,,
CAB,129,8,47,10-Apr-46,Memorandum,CP (46) 147,Despatch of Families to B.A.O.R.,"John Dugdale, J J Lawson, Stansgate, John B Hynd",,
CAB,129,8,48,10-Apr-46,Memorandum,CP (46) 148,Wages Policy.,Ernest Bevin,,
CAB,129,8,49,10-Apr-46,Memorandum,CP (46) 149,Nationalisation of Transport.,Alfred Barnes,,
CAB,129,8,50,10-Apr-46,Memorandum,CP (46) 150,"Arrangements for the Meetings with Dominion Prime Ministers, 1946.",Addison,,
CAB,129,9,1,10-Apr-46,Memorandum,CP (46) 151,Civilian and Commercial Requirements for Passenger Ships during the next six months.,Alfred Barnes,,
CAB,129,9,2,11-Apr-46,Memorandum,CP (46) 152,Future of the Iron and Steel Industry.,Ernest Bevin,,
CAB,129,9,3,12-Apr-46,Memorandum,CP (46) 153,Relations between His Majesty's Government and International Bodies. Machinery for Co-ordination among United Kingdom Departments.,Clement R Attlee,,
CAB,129,9,4,12-Apr-46,Memorandum,CP (46) 154,Washington Telegram No. 2338.,Norman Brook,,
CAB,129,9,5,13-Apr-46,Memorandum,CP (46) 155,Civilian and Commercial Requirements for Passenger Ships during the next six months.,Alfred Barnes,,
CAB,129,9,6,15-Apr-46,Memorandum,CP (46) 156,The Future of Germany and the Ruhr.,Ernest Bevin,,
CAB,129,9,7,15-Apr-46,Memorandum,CP (46) 157,Trusteeship.,Addison,,
CAB,129,9,8,16-Apr-46,Memorandum,CP (46) 158,Trusteeship.,George Henry Hall,,
CAB,129,9,9,16-Apr-46,Memorandum,CP (46) 159,World Wheat Supplies and their Repercussions upon the United Kingdom Position.,Ben Smith,,
CAB,129,9,10,15-Apr-46,Memorandum,CP (46) 160,Cabinet Mission to India.,Norman Brook,,
CAB,129,9,11,6-May-46,Memorandum,CP (46) 161,Progress Report on Housing: March 1946.,Aneurin Bevan,,
CAB,129,9,12,17-Apr-46,Memorandum,CP (46) 162,Radio and Cable Board.,E E Bridges,,
CAB,129,9,13,29-Apr-46,Memorandum,CP (46) 163,Leakage of Information.,Clement R Attlee,,
CAB,129,9,14,17-Apr-46,Memorandum,CP (46) 164,Eire and U.N.O.,Addison,,
CAB,129,9,15,18-Apr-46,Memorandum,CP (46) 165,Disposal of the Italian Colonies.,Ernest Bevin,,
CAB,129,9,16,24-Apr-46,Memorandum,CP (46) 166,Expenses of Members of Local Authorities.,Clement R Attlee,,
